# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  593       1.071096016485e+03       3.314098908093e+01       0.000000000000e+00      -8.456257158340e+01       4.675860892896e-08      -3.667394249978e-05       2.981692699224e-09 
  594       1.077451124045e+03       3.259433962488e+01       0.000000000000e+00      -8.534963179690e+01       4.663765926575e-08      -3.653017650958e-05       3.099956408897e-09 
  595       1.083901738206e+03       3.204239676601e+01       0.000000000000e+00      -8.605118417024e+01       4.651713907236e-08      -3.638714601930e-05       3.215116158077e-09 
  596       1.090431054403e+03       3.148588035602e+01       0.000000000000e+00      -8.666623233708e+01       4.639703738956e-08      -3.624484183425e-05       3.326790515254e-09 
  597       1.097022034676e+03       3.092552016543e+01       0.000000000000e+00      -8.719377551501e+01       4.627734222401e-08      -3.610325415459e-05       3.434591120375e-09 
  598       1.103657406688e+03       3.036205592528e+01       0.000000000000e+00      -8.763280849971e+01       4.615804053058e-08      -3.596237256864e-05       3.538122629065e-09 
  599       1.110320716917e+03       2.979620949788e+01       0.000000000000e+00      -8.798266739360e+01       4.603912120391e-08      -3.582218827655e-05       3.636989527343e-09 
  600       1.116999520386e+03       2.922860056125e+01       0.000000000000e+00      -8.824407603818e+01       4.592058425016e-08      -3.568270086418e-05       3.730816963090e-09 
  601       1.123682266555e+03       2.865982895655e+01       0.000000000000e+00      -8.841812501816e+01       4.580243202467e-08      -3.554391176262e-05       3.819230562865e-09 
  602       1.130357251524e+03       2.809050240580e+01       0.000000000000e+00      -8.850592833957e+01       4.568466625015e-08      -3.540582203546e-05       3.901849580122e-09 
  603       1.137012617392e+03       2.752123654423e+01       0.000000000000e+00      -8.850862353936e+01       4.556728800436e-08      -3.526843237424e-05       3.978286845439e-09 
  604       1.143636351631e+03       2.695265495265e+01       0.000000000000e+00      -8.842737179502e+01       4.545029770760e-08      -3.513174309376e-05       4.048148716583e-09 
  605       1.150216286441e+03       2.638538918987e+01       0.000000000000e+00      -8.826335803419e+01       4.533369511024e-08      -3.499575412753e-05       4.111035028407e-09 
  606       1.156740098119e+03       2.582007882504e+01       0.000000000000e+00      -8.801779104428e+01       4.521747928000e-08      -3.486046502308e-05       4.166539042607e-09 
  607       1.163195306427e+03       2.525737147004e+01       0.000000000000e+00      -8.769190358203e+01       4.510164858925e-08      -3.472587493731e-05       4.214247397296e-09 
  608       1.169569273948e+03       2.469792281186e+01       0.000000000000e+00      -8.728695248318e+01       4.498620070215e-08      -3.459198263182e-05       4.253740056436e-09 
  609       1.175849205459e+03       2.414239664497e+01       0.000000000000e+00      -8.680421877204e+01       4.487113256168e-08      -3.445878646816e-05       4.284590259102e-09 
  610       1.182022147291e+03       2.359146490374e+01       0.000000000000e+00      -8.624500777111e+01       4.475644037660e-08      -3.432628440316e-05       4.306364468587e-09 
  611       1.188074986694e+03       2.304580769474e+01       0.000000000000e+00      -8.561064921068e+01       4.464211960828e-08      -3.419447398419e-05       4.318622321350e-09 
  612       1.193994451201e+03       2.250611332921e+01       0.000000000000e+00      -8.490249733845e+01       4.452816495746e-08      -3.406335234436e-05       4.320916575799e-09 
  613       1.199767107998e+03       2.197307835537e+01       0.000000000000e+00      -8.412193102914e+01       4.441457035086e-08      -3.393291619781e-05       4.312793060921e-09 
  614       1.205379363280e+03       2.144740759083e+01       0.000000000000e+00      -8.327035389407e+01       4.430132892773e-08      -3.380316183485e-05       4.293790624745e-09 
  615       1.210817461621e+03       2.092981415495e+01       0.000000000000e+00      -8.234919439081e+01       4.418843302626e-08      -3.367408511720e-05       4.263441082653e-09 
  616       1.216067485339e+03       2.042101950124e+01       0.000000000000e+00      -8.135990593276e+01       4.407587416993e-08      -3.354568147313e-05       4.221269165525e-09 
  617       1.221115353857e+03       1.992175344975e+01       0.000000000000e+00      -8.030396699876e+01       4.396364305370e-08      -3.341794589265e-05       4.166792467724e-09 
  618       1.225946823071e+03       1.943275421939e+01       0.000000000000e+00      -7.918288124272e+01       4.385172953014e-08      -3.329087292258e-05       4.099521394927e-09 
  619       1.230549176794e+03       1.895469691815e+01       0.000000000000e+00      -7.799830696671e+01       4.374012504915e-08      -3.316445661175e-05       4.019145578201e-09 
  620       1.234916346103e+03       1.848797709954e+01       0.000000000000e+00      -7.675244866499e+01       4.362883013195e-08      -3.303869035415e-05       3.926100456284e-09 
  621       1.239043909239e+03       1.803292217541e+01       0.000000000000e+00      -7.544767491290e+01       4.351784722028e-08      -3.291356703061e-05       3.821020564765e-09 
  622       1.242927410324e+03       1.758986250701e+01       0.000000000000e+00      -7.408638998729e+01       4.340717824451e-08      -3.278907905322e-05       3.704554992490e-09 
  623       1.246562359254e+03       1.715913141501e+01       0.000000000000e+00      -7.267103401663e+01       4.329682461390e-08      -3.266521836044e-05       3.577367504627e-09 
  624       1.249944231597e+03       1.674106518946e+01       0.000000000000e+00      -7.120408313101e+01       4.318678720676e-08      -3.254197641198e-05       3.440136666147e-09 
  625       1.253068468483e+03       1.633600309988e+01       0.000000000000e+00      -6.968804961227e+01       4.307706636056e-08      -3.241934418382e-05       3.293555965700e-09 
  626       1.255930476498e+03       1.594428740518e+01       0.000000000000e+00      -6.812548204398e+01       4.296766186194e-08      -3.229731216312e-05       3.138333939903e-09 
  627       1.258525627579e+03       1.556626336373e+01       0.000000000000e+00      -6.651896546155e+01       4.285857293662e-08      -3.217587034316e-05       2.975194298029e-09 
  628       1.260849258908e+03       1.520227924334e+01       0.000000000000e+00      -6.487112150227e+01       4.274979823929e-08      -3.205500821823e-05       2.804876047101e-09 
  629       1.262896672802e+03       1.485268633128e+01       0.000000000000e+00      -6.318460855536e+01       4.264133584341e-08      -3.193471477852e-05       2.628133617394e-09 
  630       1.264663136611e+03       1.451783894431e+01       0.000000000000e+00      -6.146212191204e+01       4.253318323083e-08      -3.181497850498e-05       2.445736988337e-09 
  631       1.266143882611e+03       1.419809443864e+01       0.000000000000e+00      -5.970639391558e+01       4.242533728152e-08      -3.169578736419e-05       2.258471814824e-09 
  632       1.267334107894e+03       1.389381321997e+01       0.000000000000e+00      -5.792019411138e+01       4.231779426303e-08      -3.157712880315e-05       2.067139553928e-09 
  633       1.268228974265e+03       1.360535875350e+01       0.000000000000e+00      -5.610632939698e+01       4.221054981998e-08      -3.145898974414e-05       1.872557592024e-09 
  634       1.268823608137e+03       1.333309757395e+01       0.000000000000e+00      -5.426764417216e+01       4.210359896348e-08      -3.134135657947e-05       1.675559372305e-09 
  635       1.269113100419e+03       1.307739929552e+01       0.000000000000e+00      -5.240702048899e+01       4.199693606039e-08      -3.122421516628e-05       1.476994522721e-09 
  636       1.269092506415e+03       1.283863662196e+01       0.000000000000e+00      -5.052737820187e+01       4.189055482256e-08      -3.110755082129e-05       1.277728984305e-09 
  637       1.268756845717e+03       1.261718535653e+01       0.000000000000e+00      -4.863167511759e+01       4.178444829599e-08      -3.099134831553e-05       1.078645139917e-09 
  638       1.268101102095e+03       1.241342441206e+01       0.000000000000e+00      -4.672290714542e+01       4.167860884987e-08      -3.087559186906e-05       8.806419433870e-10 
  639       1.267121669822e+03       1.222765774852e+01       0.000000000000e+00      -4.480398333180e+01       4.157303016276e-08      -3.076026591223e-05       6.844570795165e-10 
  640       1.265820729059e+03       1.205987821108e+01       0.000000000000e+00      -4.287734753172e+01       4.146771330315e-08      -3.064535740885e-05       4.901264958748e-10 
  641       1.264201970047e+03       1.190999832592e+01       0.000000000000e+00      -4.094534840582e+01       4.136266090367e-08      -3.053085360189e-05       2.975066645018e-10 
  642       1.262269156026e+03       1.177792787212e+01       0.000000000000e+00      -3.901036386768e+01       4.125787518105e-08      -3.041674124942e-05       1.064508605086e-10 
  643       1.260026123555e+03       1.166357386879e+01       0.000000000000e+00      -3.707480119720e+01       4.115335792838e-08      -3.030300661996e-05      -8.319086439662e-11 
  644       1.257476782831e+03       1.156684056214e+01       0.000000000000e+00      -3.514109715391e+01       4.104911050725e-08      -3.018963548771e-05      -2.715717084691e-10 
  645       1.254625118006e+03       1.148762941261e+01       0.000000000000e+00      -3.321171809033e+01       4.094513383982e-08      -3.007661312786e-05      -4.588481465724e-10 
  646       1.251475187505e+03       1.142583908193e+01       0.000000000000e+00      -3.128916006533e+01       4.084142840091e-08      -2.996392431185e-05      -6.451799569086e-10 
  647       1.248031124344e+03       1.138136542027e+01       0.000000000000e+00      -2.937594895745e+01       4.073799420994e-08      -2.985155330258e-05      -8.307302478331e-10 
  648       1.244297136449e+03       1.135410145330e+01       0.000000000000e+00      -2.747464057826e+01       4.063483082288e-08      -2.973948384966e-05      -1.015665484756e-09 
  649       1.240277506973e+03       1.134393736931e+01       0.000000000000e+00      -2.558782078571e+01       4.053193732406e-08      -2.962769918463e-05      -1.200155517125e-09 
  650       1.235976594614e+03       1.135076050633e+01       0.000000000000e+00      -2.371810559744e+01       4.042931231804e-08      -2.951618201611e-05      -1.384373605498e-09 
  651       1.231398833936e+03       1.137445533916e+01       0.000000000000e+00      -2.186814130417e+01       4.032695392126e-08      -2.940491452499e-05      -1.568496448699e-09 
  652       1.226548735683e+03       1.141490346657e+01       0.000000000000e+00      -2.004060458304e+01       4.022485975380e-08      -2.929387835962e-05      -1.752704211055e-09 
  653       1.221430887097e+03       1.147198359830e+01       0.000000000000e+00      -1.823820261093e+01       4.012302693091e-08      -2.918305463091e-05      -1.937180549727e-09 
  654       1.216049952242e+03       1.154557154226e+01       0.000000000000e+00      -1.646367317780e+01       4.002145205463e-08      -2.907242390750e-05      -2.122112642113e-09 
  655       1.210410672314e+03       1.163554019152e+01       0.000000000000e+00      -1.471978480009e+01       3.992013120525e-08      -2.896196621082e-05      -2.307691213353e-09 
  656       1.204517865965e+03       1.174175951153e+01       0.000000000000e+00      -1.300933683399e+01       3.981905993273e-08      -2.885166101022e-05      -2.494110563901e-09 
  657       1.198376429618e+03       1.186409652712e+01       0.000000000000e+00      -1.133515958886e+01       3.971823324807e-08      -2.874148721803e-05      -2.681568597196e-09 
  658       1.191991337787e+03       1.200241530966e+01       0.000000000000e+00      -9.700114440503e+00       3.961764561463e-08      -2.863142318463e-05      -2.870266847412e-09 
  659       1.185368241737e+03       1.215653034245e+01       0.000000000000e+00      -8.106802643397e+00       3.951729256427e-08      -2.852145457364e-05      -3.060306778892e-09 
  660       1.178515279356e+03       1.232606551085e+01       0.000000000000e+00      -6.556684467901e+00       3.941717564231e-08      -2.841159828453e-05      -3.251374848336e-09 
  661       1.171441305945e+03       1.251059196774e+01       0.000000000000e+00      -5.050940803998e+00       3.931729766341e-08      -2.830187931283e-05      -3.443047063390e-09 
  662       1.164155299979e+03       1.270967444712e+01       0.000000000000e+00      -3.590762731326e+00       3.921766109998e-08      -2.819232294291e-05      -3.634891712178e-09 
  663       1.156666363592e+03       1.292287123831e+01       0.000000000000e+00      -2.177351552153e+00       3.911826807598e-08      -2.808295474961e-05      -3.826469305099e-09 
  664       1.148983723060e+03       1.314973416021e+01       0.000000000000e+00      -8.119188243469e-01       3.901912036049e-08      -2.797380059975e-05      -4.017332516454e-09 
  665       1.141116729284e+03       1.338980853554e+01       0.000000000000e+00       5.043136056418e-01       3.892021936138e-08      -2.786488665365e-05      -4.207026125894e-09 
  666       1.133074858273e+03       1.364263316508e+01       0.000000000000e+00       1.770113569810e+00       3.882156611888e-08      -2.775623936672e-05      -4.395086959692e-09 
  667       1.124867711625e+03       1.390774030188e+01       0.000000000000e+00       2.984238545624e+00       3.872316129909e-08      -2.764788549101e-05      -4.581043831844e-09 
  668       1.116505017015e+03       1.418465562553e+01       0.000000000000e+00       4.145435623046e+00       3.862500518744e-08      -2.753985207676e-05      -4.764417484986e-09 
  669       1.107996628674e+03       1.447289821639e+01       0.000000000000e+00       5.252441471558e+00       3.852709768214e-08      -2.743216647394e-05      -4.944720531151e-09 
  670       1.099352527874e+03       1.477198052981e+01       0.000000000000e+00       6.303982307188e+00       3.842943828755e-08      -2.732485633388e-05      -5.121457392330e-09 
  671       1.090582823411e+03       1.508140837039e+01       0.000000000000e+00       7.298773859531e+00       3.833202610750e-08      -2.721794961076e-05      -5.294124240879e-09 
  672       1.081697752087e+03       1.540068086620e+01       0.000000000000e+00       8.235521338778e+00       3.823485983861e-08      -2.711147456324e-05      -5.462208939732e-09 
  673       1.072707679195e+03       1.572929044302e+01       0.000000000000e+00       9.112919402741e+00       3.813793776347e-08      -2.700545975601e-05      -5.625190982454e-09 
  674       1.063623099001e+03       1.606672279862e+01       0.000000000000e+00       9.929652123872e+00       3.804125774386e-08      -2.689993406138e-05      -5.782541433108e-09 
  675       1.054454635226e+03       1.641245687690e+01       0.000000000000e+00       1.068439295630e+01       3.794481721387e-08      -2.679492666084e-05      -5.933722865952e-09 
  676       1.045213041533e+03       1.676596484225e+01       0.000000000000e+00       1.137580470283e+01       3.784861317302e-08      -2.669046704668e-05      -6.078189304959e-09 
  677       1.035909202006e+03       1.712671205368e+01       0.000000000000e+00       1.200253948200e+01       3.775264217926e-08      -2.658658502357e-05      -6.215386163162e-09 
  678       1.026554131634e+03       1.749415703912e+01       0.000000000000e+00       1.256323869509e+01       3.765690034197e-08      -2.648331071013e-05      -6.344750181823e-09 
  679       1.017158561577e+03       1.786775604761e+01       0.000000000000e+00       1.305683499071e+01       3.756138463828e-08      -2.638066655817e-05      -6.465970065591e-09 
  680       1.007731684204e+03       1.824697686533e+01       0.000000000000e+00       1.348346534072e+01       3.746609693838e-08      -2.627864312489e-05      -6.579777731180e-09 
  681       9.982823820652e+02       1.863128524525e+01       0.000000000000e+00       1.384357750350e+01       3.737104013864e-08      -2.617722252456e-05      -6.687182386533e-09 
  682       9.888196410446e+02       1.902014033145e+01       0.000000000000e+00       1.413762984701e+01       3.727621684859e-08      -2.607638633606e-05      -6.789212272179e-09 
  683       9.793525507362e+02       1.941299463462e+01       0.000000000000e+00       1.436609139433e+01       3.718162938580e-08      -2.597611559820e-05      -6.886914803981e-09 
  684       9.698903048190e+02       1.980929400744e+01       0.000000000000e+00       1.452944186914e+01       3.708727977063e-08      -2.587639080504e-05      -6.981356716314e-09 
  685       9.604422014324e+02       2.020847762001e+01       0.000000000000e+00       1.462817174130e+01       3.699316972100e-08      -2.577719190123e-05      -7.073624205667e-09 
  686       9.510176435510e+02       2.060997793529e+01       0.000000000000e+00       1.466278227226e+01       3.689930064714e-08      -2.567849827730e-05      -7.164823074659e-09 
  687       9.416261393604e+02       2.101322068453e+01       0.000000000000e+00       1.463378556067e+01       3.680567364622e-08      -2.558028876496e-05      -7.256078876486e-09 
  688       9.322773026321e+02       2.141762484268e+01       0.000000000000e+00       1.454170458786e+01       3.671228949700e-08      -2.548254163239e-05      -7.348537059791e-09 
  689       9.229808530988e+02       2.182260260383e+01       0.000000000000e+00       1.438707326332e+01       3.661914865448e-08      -2.538523457946e-05      -7.443363113952e-09 
  690       9.137466168296e+02       2.222755935664e+01       0.000000000000e+00       1.417043647026e+01       3.652625124442e-08      -2.528834473303e-05      -7.541742714794e-09 
  691       9.045845266053e+02       2.263189365976e+01       0.000000000000e+00       1.389235011111e+01       3.643359705786e-08      -2.519184864211e-05      -7.644881870730e-09 
  692       8.955046222936e+02       2.303499721727e+01       0.000000000000e+00       1.355338115302e+01       3.634118554566e-08      -2.509572227317e-05      -7.754007069317e-09 
  693       8.865170512246e+02       2.343625485407e+01       0.000000000000e+00       1.315410767339e+01       3.624901581287e-08      -2.499994100524e-05      -7.870365424242e-09 
  694       8.776320685653e+02       2.383504449136e+01       0.000000000000e+00       1.269511890535e+01       3.615708661325e-08      -2.490447962518e-05      -7.995224822720e-09 
  695       8.688600376959e+02       2.423073712203e+01       0.000000000000e+00       1.217701528333e+01       3.606539634351e-08      -2.480931232281e-05      -8.129874073333e-09 
  696       8.602114305840e+02       2.462269678610e+01       0.000000000000e+00       1.160040848852e+01       3.597394303778e-08      -2.471441268604e-05      -8.275623054273e-09 
  697       8.516968281606e+02       2.501028054617e+01       0.000000000000e+00       1.096592149442e+01       3.588272436178e-08      -2.461975369610e-05      -8.433802862019e-09 
  698       8.433269206949e+02       2.539283846278e+01       0.000000000000e+00       1.027418861233e+01       3.579173760716e-08      -2.452530772257e-05      -8.605765960435e-09 
  699       8.351114401832e+02       2.576976288797e+01       0.000000000000e+00       9.526023086141e+00       3.570098077032e-08      -2.443105263615e-05      -8.791933604462e-09 
  700       8.270559323184e+02       2.614063752372e+01       0.000000000000e+00       8.722923620820e+00       3.561045585022e-08      -2.433699036670e-05      -8.988905077582e-09 
  701       8.191649179264e+02       2.650509142420e+01       0.000000000000e+00       7.866578510179e+00       3.552016567633e-08      -2.424312891544e-05      -9.192258417514e-09 
  702       8.114429549675e+02       2.686274994686e+01       0.000000000000e+00       6.958699130948e+00       3.543011283208e-08      -2.414947628924e-05      -9.397494441152e-09 
  703       8.038946386501e+02       2.721323473994e+01       0.000000000000e+00       6.001020029378e+00       3.534029965052e-08      -2.405604050022e-05      -9.600036190798e-09 
  704       7.965246015433e+02       2.755616373000e+01       0.000000000000e+00       4.995299007849e+00       3.525072820997e-08      -2.396282956528e-05      -9.795228378825e-09 
  705       7.893375136908e+02       2.789115110944e+01       0.000000000000e+00       3.943317211469e+00       3.516140032960e-08      -2.386985150575e-05      -9.978336830753e-09 
  706       7.823380827241e+02       2.821780732405e+01       0.000000000000e+00       2.846879214684e+00       3.507231756504e-08      -2.377711434689e-05      -1.014454792675e-08 
  707       7.755310539757e+02       2.853573906046e+01       0.000000000000e+00       1.707813107882e+00       3.498348120392e-08      -2.368462611753e-05      -1.028896804153e-08 
  708       7.689212105925e+02       2.884454923376e+01       0.000000000000e+00       5.279705839916e-01       3.489489226139e-08      -2.359239484956e-05      -1.040662298273e-08 
  709       7.625133736489e+02       2.914383697493e+01       0.000000000000e+00      -6.907729749064e-01       3.480655147558e-08      -2.350042857757e-05      -1.049245742760e-08 
  710       7.563124022605e+02       2.943319761844e+01       0.000000000000e+00      -1.946518410979e+00       3.471845930310e-08      -2.340873533837e-05      -1.054133435823e-08 
  711       7.503231936973e+02       2.971222268972e+01       0.000000000000e+00      -3.237342704034e+00       3.463061591443e-08      -2.331732317059e-05      -1.054803449512e-08 
  712       7.445506834966e+02       2.998049989269e+01       0.000000000000e+00      -4.561298884918e+00       3.454302118932e-08      -2.322620011421e-05      -1.050725572917e-08 
  713       7.389998455769e+02       3.023761309731e+01       0.000000000000e+00      -5.916415948909e+00       3.445567471218e-08      -2.313537421011e-05      -1.041361255216e-08 
  714       7.336756923509e+02       3.048314232708e+01       0.000000000000e+00      -7.300698769116e+00       3.436857576734e-08      -2.304485349968e-05      -1.026163548554e-08 
  715       7.285832748390e+02       3.071666374657e+01       0.000000000000e+00      -8.712128009870e+00       3.428172333444e-08      -2.295464602432e-05      -1.004577050771e-08 
  716       7.237276827822e+02       3.093774964894e+01       0.000000000000e+00      -1.014866004012e+01       3.419511608361e-08      -2.286475982503e-05      -9.760378479749e-09 
  717       7.191140447559e+02       3.114596844345e+01       0.000000000000e+00      -1.160822684684e+01       3.410875237076e-08      -2.277520294193e-05      -9.399734569454e-09 
  718       7.147475282831e+02       3.134088464302e+01       0.000000000000e+00      -1.308873594840e+01       3.402263023277e-08      -2.268598341385e-05      -8.958027673903e-09 
  719       7.106322206120e+02       3.152212565515e+01       0.000000000000e+00      -1.458810058472e+01       3.393674828100e-08      -2.259710961235e-05      -8.431553776249e-09 
  720       7.067677459143e+02       3.168958366641e+01       0.000000000000e+00      -1.610433113462e+01       3.385110843150e-08      -2.250859125596e-05      -7.825370456484e-09 
  721       7.031525796977e+02       3.184321782813e+01       0.000000000000e+00      -1.763544538121e+01       3.376571327572e-08      -2.242043842591e-05      -7.146843435811e-09 
  722       6.997851617816e+02       3.198298782676e+01       0.000000000000e+00      -1.917943832369e+01       3.368056518846e-08      -2.233266123410e-05      -6.403471831599e-09 
  723       6.966638961504e+02       3.210885388695e+01       0.000000000000e+00      -2.073428209776e+01       3.359566632413e-08      -2.224526982294e-05      -5.602889106173e-09 
  724       6.937871508077e+02       3.222077677451e+01       0.000000000000e+00      -2.229792589599e+01       3.351101861305e-08      -2.215827436510e-05      -4.752864018256e-09 
  725       6.911532576300e+02       3.231871779946e+01       0.000000000000e+00      -2.386829588829e+01       3.342662375772e-08      -2.207168506326e-05      -3.861301577072e-09 
  726       6.887605122206e+02       3.240263881897e+01       0.000000000000e+00      -2.544329514230e+01       3.334248322903e-08      -2.198551214991e-05      -2.936243999107e-09 
  727       6.866071737634e+02       3.247250224046e+01       0.000000000000e+00      -2.702080354379e+01       3.325859826247e-08      -2.189976588709e-05      -1.985871667537e-09 
  728       6.846914648768e+02       3.252827102453e+01       0.000000000000e+00      -2.859867771710e+01       3.317496985429e-08      -2.181445656619e-05      -1.018504094303e-09 
  729       6.830115714675e+02       3.256990868800e+01       0.000000000000e+00      -3.017475094554e+01       3.309159875770e-08      -2.172959450768e-05      -4.260088486207e-11 
  730       6.815656425844e+02       3.259737930693e+01       0.000000000000e+00      -3.174683309180e+01       3.300848547895e-08      -2.164519006090e-05       9.332372944180e-10 
  731       6.803517902725e+02       3.261064751960e+01       0.000000000000e+00      -3.331271051836e+01       3.292563027344e-08      -2.156125360380e-05       1.900267746193e-09 
  732       6.793680894265e+02       3.260967852953e+01       0.000000000000e+00      -3.487014600794e+01       3.284303314180e-08      -2.147779554273e-05       2.849604769421e-09 
  733       6.786125776451e+02       3.259443810849e+01       0.000000000000e+00      -3.641687868386e+01       3.276069382595e-08      -2.139482631217e-05       3.772218683984e-09 
  734       6.780832550844e+02       3.256489259951e+01       0.000000000000e+00      -3.795062393050e+01       3.267861180510e-08      -2.131235637451e-05       4.658934852644e-09 
  735       6.777780843119e+02       3.252100891989e+01       0.000000000000e+00      -3.946907331369e+01       3.259678629176e-08      -2.123039621980e-05       5.500432700340e-09 
  736       6.776949901605e+02       3.246275456417e+01       0.000000000000e+00      -4.096989450110e+01       3.251521622769e-08      -2.114895636550e-05       6.287244730836e-09 
  737       6.778318595821e+02       3.239009760722e+01       0.000000000000e+00      -4.245073118273e+01       3.243390027990e-08      -2.106804735623e-05       7.009755540692e-09 
  738       6.781865415018e+02       3.230300670715e+01       0.000000000000e+00      -4.390920299123e+01       3.235283683648e-08      -2.098767976355e-05       7.658200830587e-09 
  739       6.787562102791e+02       3.220150203578e+01       0.000000000000e+00      -4.534309737111e+01       3.227202476183e-08      -2.090785819642e-05       8.225036753802e-09 
  740       6.795354426061e+02       3.208580916637e+01       0.000000000000e+00      -4.675094950108e+01       3.219146570324e-08      -2.082856313858e-05       8.712126973654e-09 
  741       6.805181023640e+02       3.195620822912e+01       0.000000000000e+00      -4.813147366006e+01       3.211116186697e-08      -2.074976857363e-05       9.123766156459e-09 
  742       6.816979732911e+02       3.181298327305e+01       0.000000000000e+00      -4.948337227790e+01       3.203111526398e-08      -2.067144792163e-05       9.464329377028e-09 
  743       6.830687586978e+02       3.165642228021e+01       0.000000000000e+00      -5.080533589783e+01       3.195132770672e-08      -2.059357403489e-05       9.738272685527e-09 
  744       6.846240811800e+02       3.148681717985e+01       0.000000000000e+00      -5.209604313908e+01       3.187180080594e-08      -2.051611919377e-05       9.950133675909e-09 
  745       6.863574823341e+02       3.130446386257e+01       0.000000000000e+00      -5.335416065936e+01       3.179253596738e-08      -2.043905510236e-05       1.010453205590e-08 
  746       6.882624224706e+02       3.110966219458e+01       0.000000000000e+00      -5.457834311741e+01       3.171353438855e-08      -2.036235288431e-05       1.020617021853e-08 
  747       6.903322803287e+02       3.090271603181e+01       0.000000000000e+00      -5.576723313553e+01       3.163479705543e-08      -2.028598307850e-05       1.025983381527e-08 
  748       6.925603527900e+02       3.068393323412e+01       0.000000000000e+00      -5.691946126214e+01       3.155632473913e-08      -2.020991563482e-05       1.027039233069e-08 
  749       6.949398545935e+02       3.045362567948e+01       0.000000000000e+00      -5.803364593427e+01       3.147811799258e-08      -2.013411990981e-05       1.024279965865e-08 
  750       6.974639180491e+02       3.021210927818e+01       0.000000000000e+00      -5.910839344012e+01       3.140017714719e-08      -2.005856466244e-05       1.018209468015e-08 
  751       7.001255927520e+02       2.995970398697e+01       0.000000000000e+00      -6.014229788160e+01       3.132250230944e-08      -1.998321804972e-05       1.009340184263e-08 
  752       7.029178452970e+02       2.969673382326e+01       0.000000000000e+00      -6.113394113685e+01       3.124509335747e-08      -1.990804762243e-05       9.981931740916e-09 
  753       7.058335589927e+02       2.942352687931e+01       0.000000000000e+00      -6.208189282277e+01       3.116794993772e-08      -1.983302032075e-05       9.852981699650e-09 
  754       7.088655335756e+02       2.914041533642e+01       0.000000000000e+00      -6.298471025757e+01       3.109107146143e-08      -1.975810246992e-05       9.711936357356e-09 
  755       7.120064849244e+02       2.884773547908e+01       0.000000000000e+00      -6.384093842329e+01       3.101445710118e-08      -1.968325977588e-05       9.564268252013e-09 
  756       7.152490447741e+02       2.854582770919e+01       0.000000000000e+00      -6.464910992836e+01       3.093810578744e-08      -1.960845732089e-05       9.415538408209e-09 
  757       7.185857604303e+02       2.823503656023e+01       0.000000000000e+00      -6.540774497008e+01       3.086201620503e-08      -1.953365955916e-05       9.271396925854e-09 
  758       7.220090944835e+02       2.791571071143e+01       0.000000000000e+00      -6.611535129722e+01       3.078618678957e-08      -1.945883031244e-05       9.137583570449e-09 
  759       7.255115170714e+02       2.758821545513e+01       0.000000000000e+00      -6.677066910833e+01       3.071061638227e-08      -1.938394567976e-05       9.018722816378e-09 
  760       7.290857851894e+02       2.725297033297e+01       0.000000000000e+00      -6.737341098515e+01       3.063530622888e-08      -1.930903318423e-05       8.914669649445e-09 
  761       7.327246681826e+02       2.691041225116e+01       0.000000000000e+00      -6.792353610637e+01       3.056025805036e-08      -1.923413374472e-05       8.824059714334e-09 
  762       7.364208554175e+02       2.656098310957e+01       0.000000000000e+00      -6.842100661363e+01       3.048547338864e-08      -1.915928886714e-05       8.745505206609e-09 
  763       7.401669560153e+02       2.620512981852e+01       0.000000000000e+00      -6.886578762498e+01       3.041095360384e-08      -1.908454064802e-05       8.677594714460e-09 
  764       7.439554985856e+02       2.584330431555e+01       0.000000000000e+00      -6.925784724833e+01       3.033669987147e-08      -1.900993177821e-05       8.618893060017e-09 
  765       7.477789309599e+02       2.547596358219e+01       0.000000000000e+00      -6.959715659503e+01       3.026271317950e-08      -1.893550554651e-05       8.567941140254e-09 
  766       7.516296199247e+02       2.510356966073e+01       0.000000000000e+00      -6.988368979326e+01       3.018899432559e-08      -1.886130584337e-05       8.523255767469e-09 
  767       7.554998509554e+02       2.472658967102e+01       0.000000000000e+00      -7.011742400160e+01       3.011554391413e-08      -1.878737716454e-05       8.483329509332e-09 
  768       7.593818279494e+02       2.434549582720e+01       0.000000000000e+00      -7.029833942245e+01       3.004236235335e-08      -1.871376461481e-05       8.446630528533e-09 
  769       7.632676729596e+02       2.396076545452e+01       0.000000000000e+00      -7.042641931557e+01       2.996944985245e-08      -1.864051391164e-05       8.411602421991e-09 
  770       7.671494259282e+02       2.357288100608e+01       0.000000000000e+00      -7.050165001152e+01       2.989680641857e-08      -1.856767138892e-05       8.376664059650e-09 
  771       7.710190444198e+02       2.318233007961e+01       0.000000000000e+00      -7.052402092521e+01       2.982443185392e-08      -1.849528400069e-05       8.340209422856e-09 
  772       7.748684033548e+02       2.278960543425e+01       0.000000000000e+00      -7.049352456933e+01       2.975232575275e-08      -1.842339932481e-05       8.300607442308e-09 
