# total lensed [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  599       1.122943915664e+03       2.873749107445e+01       1.985675244488e-01      -7.680892064726e+01       4.603912120391e-08      -3.582218827655e-05       3.636989527343e-09 
  600       1.127819472931e+03       2.826131141925e+01       1.987341151904e-01      -7.700797854168e+01       4.592058425016e-08      -3.568270086418e-05       3.730816963090e-09 
  601       1.132692151561e+03       2.778473228962e+01       1.989028187305e-01      -7.713488738011e+01       4.580243202467e-08      -3.554391176262e-05       3.819230562865e-09 
  602       1.137552571672e+03       2.730824672412e+01       1.990733764326e-01      -7.719066815149e+01       4.568466625015e-08      -3.540582203546e-05       3.901849580122e-09 
  603       1.142391230135e+03       2.683235411599e+01       1.992455259033e-01      -7.717636260883e+01       4.556728800436e-08      -3.526843237424e-05       3.978286845439e-09 
  604       1.147198500073e+03       2.635756023900e+01       1.994190009760e-01      -7.709303336523e+01       4.545029770760e-08      -3.513174309376e-05       4.048148716583e-09 
  605       1.151964630346e+03       2.588437727338e+01       1.995935316954e-01      -7.694176398990e+01       4.533369511024e-08      -3.499575412753e-05       4.111035028407e-09 
  606       1.156679745044e+03       2.541332383171e+01       1.997688443003e-01      -7.672365910415e+01       4.521747928000e-08      -3.486046502308e-05       4.166539042607e-09 
  607       1.161333842982e+03       2.494492498483e+01       1.999446612085e-01      -7.643984447745e+01       4.510164858925e-08      -3.472587493731e-05       4.214247397296e-09 
  608       1.165916797185e+03       2.447971228770e+01       2.001207009997e-01      -7.609146712340e+01       4.498620070215e-08      -3.459198263182e-05       4.253740056436e-09 
  609       1.170418354384e+03       2.401822380534e+01       2.002966784000e-01      -7.567969539575e+01       4.487113256168e-08      -3.445878646816e-05       4.284590259102e-09 
  610       1.174828134507e+03       2.356100413872e+01       2.004723042654e-01      -7.520571908445e+01       4.475644037660e-08      -3.432628440316e-05       4.306364468587e-09 
  611       1.179135630166e+03       2.310860445065e+01       2.006472855657e-01      -7.467074951161e+01       4.464211960828e-08      -3.419447398419e-05       4.318622321350e-09 
  612       1.183330206156e+03       2.266158249166e+01       2.008213253684e-01      -7.407601962756e+01       4.452816495746e-08      -3.406335234436e-05       4.320916575799e-09 
  613       1.187401098938e+03       2.222050262594e+01       2.009941228225e-01      -7.342278410684e+01       4.441457035086e-08      -3.393291619781e-05       4.312793060921e-09 
  614       1.191337416136e+03       2.178593585721e+01       2.011653731420e-01      -7.271231944422e+01       4.430132892773e-08      -3.380316183485e-05       4.293790624745e-09 
  615       1.195128136027e+03       2.135845985463e+01       2.013347675905e-01      -7.194592405070e+01       4.418843302626e-08      -3.367408511720e-05       4.263441082653e-09 
  616       1.198762107030e+03       2.093865897868e+01       2.015019934643e-01      -7.112491834956e+01       4.407587416993e-08      -3.354568147313e-05       4.221269165525e-09 
  617       1.202228047203e+03       2.052712430709e+01       2.016667340764e-01      -7.025064487233e+01       4.396364305370e-08      -3.341794589265e-05       4.166792467724e-09 
  618       1.205514543725e+03       2.012445366071e+01       2.018286687407e-01      -6.932446835485e+01       4.385172953014e-08      -3.329087292258e-05       4.099521394927e-09 
  619       1.208611456830e+03       1.973119022326e+01       2.019874950584e-01      -6.834786337462e+01       4.374012504915e-08      -3.316445661175e-05       4.019145578201e-09 
  620       1.211514168883e+03       1.934763676148e+01       2.021429963885e-01      -6.732267933385e+01       4.362883013195e-08      -3.303869035415e-05       3.926100456284e-09 
  621       1.214219434311e+03       1.897403708327e+01       2.022949759332e-01      -6.625088190342e+01       4.351784722028e-08      -3.291356703061e-05       3.821020564765e-09 
  622       1.216723984154e+03       1.861063705463e+01       2.024432345705e-01      -6.513446616924e+01       4.340717824451e-08      -3.278907905322e-05       3.704554992490e-09 
  623       1.219024525993e+03       1.825768460642e+01       2.025875708440e-01      -6.397545675559e+01       4.329682461390e-08      -3.266521836044e-05       3.577367504627e-09 
  624       1.221117743884e+03       1.791542974103e+01       2.027277809542e-01      -6.277590794856e+01       4.318678720676e-08      -3.254197641198e-05       3.440136666147e-09 
  625       1.223000298287e+03       1.758412453906e+01       2.028636587494e-01      -6.153790381937e+01       4.307706636056e-08      -3.241934418382e-05       3.293555965700e-09 
  626       1.224668825994e+03       1.726402316608e+01       2.029949957159e-01      -6.026355834784e+01       4.296766186194e-08      -3.229731216312e-05       3.138333939903e-09 
  627       1.226119940064e+03       1.695538187925e+01       2.031215809697e-01      -5.895501554570e+01       4.285857293662e-08      -3.217587034316e-05       2.975194298029e-09 
  628       1.227350229752e+03       1.665845903408e+01       2.032432012464e-01      -5.761444958000e+01       4.274979823929e-08      -3.205500821823e-05       2.804876047101e-09 
  629       1.228356260435e+03       1.637351509110e+01       2.033596408928e-01      -5.624406489654e+01       4.264133584341e-08      -3.193471477852e-05       2.628133617394e-09 
  630       1.229134573551e+03       1.610081262256e+01       2.034706818571e-01      -5.484609634318e+01       4.253318323083e-08      -3.181497850498e-05       2.445736988337e-09 
  631       1.229681686521e+03       1.584061631911e+01       2.035761036800e-01      -5.342280929328e+01       4.242533728152e-08      -3.169578736419e-05       2.258471814824e-09 
  632       1.229994092684e+03       1.559319299656e+01       2.036756834854e-01      -5.197649976908e+01       4.231779426303e-08      -3.157712880315e-05       2.067139553928e-09 
  633       1.230068261228e+03       1.535881160250e+01       2.037691959713e-01      -5.050949456507e+01       4.221054981998e-08      -3.145898974414e-05       1.872557592024e-09 
  634       1.229900637117e+03       1.513774322305e+01       2.038564134006e-01      -4.902415137138e+01       4.210359896348e-08      -3.134135657947e-05       1.675559372305e-09 
  635       1.229487641024e+03       1.493026108954e+01       2.039371055916e-01      -4.752285889718e+01       4.199693606039e-08      -3.122421516628e-05       1.476994522721e-09 
  636       1.228825669263e+03       1.473664058521e+01       2.040110399095e-01      -4.600803699405e+01       4.189055482256e-08      -3.110755082129e-05       1.277728984305e-09 
  637       1.227911093715e+03       1.455715925191e+01       2.040779812564e-01      -4.448213677938e+01       4.178444829599e-08      -3.099134831553e-05       1.078645139917e-09 
  638       1.226740261762e+03       1.439209679678e+01       2.041376920625e-01      -4.294764075974e+01       4.167860884987e-08      -3.087559186906e-05       8.806419433870e-10 
  639       1.225310658585e+03       1.424167246961e+01       2.041899672603e-01      -4.140694331526e+01       4.157303016276e-08      -3.076026591223e-05       6.844570795165e-10 
  640       1.223624423310e+03       1.410585561317e+01       2.042347401004e-01      -3.986198891033e+01       4.146771330315e-08      -3.064535740885e-05       4.901264958748e-10 
  641       1.221684912913e+03       1.398455080546e+01       2.042719787305e-01      -3.831462587582e+01       4.136266090367e-08      -3.053085360189e-05       2.975066645018e-10 
  642       1.219495547386e+03       1.387766008631e+01       2.043016514320e-01      -3.676672538920e+01       4.125787518105e-08      -3.041674124942e-05       1.064508605086e-10 
  643       1.217059810003e+03       1.378508294569e+01       2.043237266209e-01      -3.522018156286e+01       4.115335792838e-08      -3.030300661996e-05      -8.319086439662e-11 
  644       1.214381247597e+03       1.370671631201e+01       2.043381728485e-01      -3.367691153236e+01       4.104911050725e-08      -3.018963548771e-05      -2.715717084691e-10 
  645       1.211463470827e+03       1.364245454048e+01       2.043449588031e-01      -3.213885554474e+01       4.094513383982e-08      -3.007661312786e-05      -4.588481465724e-10 
  646       1.208310154454e+03       1.359218940139e+01       2.043440533108e-01      -3.060797704675e+01       4.084142840091e-08      -2.996392431185e-05      -6.451799569086e-10 
  647       1.204925037607e+03       1.355581006846e+01       2.043354253364e-01      -2.908626277318e+01       4.073799420994e-08      -2.985155330258e-05      -8.307302478331e-10 
  648       1.201311924061e+03       1.353320310714e+01       2.043190439846e-01      -2.757572283513e+01       4.063483082288e-08      -2.973948384966e-05      -1.015665484756e-09 
  649       1.197474682501e+03       1.352425246296e+01       2.042948785013e-01      -2.607839080829e+01       4.053193732406e-08      -2.962769918463e-05      -1.200155517125e-09 
  650       1.193417246802e+03       1.352883944982e+01       2.042628982743e-01      -2.459632382118e+01       4.042931231804e-08      -2.951618201611e-05      -1.384373605498e-09 
  651       1.189143616294e+03       1.354684273832e+01       2.042230728345e-01      -2.313160264352e+01       4.032695392126e-08      -2.940491452499e-05      -1.568496448699e-09 
  652       1.184657856035e+03       1.357813834409e+01       2.041753718570e-01      -2.168633177441e+01       4.022485975380e-08      -2.929387835962e-05      -1.752704211055e-09 
  653       1.179964097085e+03       1.362259961610e+01       2.041197651623e-01      -2.026263953068e+01       4.012302693091e-08      -2.918305463091e-05      -1.937180549727e-09 
  654       1.175066536775e+03       1.368009722500e+01       2.040562227172e-01      -1.886267813516e+01       4.002145205463e-08      -2.907242390750e-05      -2.122112642113e-09 
  655       1.169969438980e+03       1.375049915140e+01       2.039847146357e-01      -1.748862380493e+01       3.992013120525e-08      -2.896196621082e-05      -2.307691213353e-09 
  656       1.164677134388e+03       1.383367067424e+01       2.039052111806e-01      -1.614267683964e+01       3.981905993273e-08      -2.885166101022e-05      -2.494110563901e-09 
  657       1.159194020775e+03       1.392947435909e+01       2.038176827640e-01      -1.482706170975e+01       3.971823324807e-08      -2.874148721803e-05      -2.681568597196e-09 
  658       1.153524563276e+03       1.403777004645e+01       2.037220999486e-01      -1.354402714485e+01       3.961764561463e-08      -2.863142318463e-05      -2.870266847412e-09 
  659       1.147673702956e+03       1.415838098814e+01       2.036184593266e-01      -1.229560387856e+01       3.951729256427e-08      -2.852145457364e-05      -3.060306778892e-09 
  660       1.141648091906e+03       1.429099145781e+01       2.035068617811e-01      -1.108287182287e+01       3.941717564231e-08      -2.841159828453e-05      -3.251374848336e-09 
  661       1.135454886004e+03       1.443524685264e+01       2.033874359578e-01      -9.906676859504e+00       3.931729766341e-08      -2.830187931283e-05      -3.443047063390e-09 
  662       1.129101339471e+03       1.459078731927e+01       2.032603125521e-01      -8.767871737137e+00       3.921766109998e-08      -2.819232294291e-05      -3.634891712178e-09 
  663       1.122594805253e+03       1.475724773278e+01       2.031256243173e-01      -7.667316092754e+00       3.911826807598e-08      -2.808295474961e-05      -3.826469305099e-09 
  664       1.115942735405e+03       1.493425767566e+01       2.029835060728e-01      -6.605876473095e+00       3.901912036049e-08      -2.797380059975e-05      -4.017332516454e-09 
  665       1.109152681477e+03       1.512144141682e+01       2.028340947126e-01      -5.584426356069e+00       3.892021936138e-08      -2.786488665365e-05      -4.207026125894e-09 
  666       1.102232294898e+03       1.531841789054e+01       2.026775292131e-01      -4.603846172170e+00       3.882156611888e-08      -2.775623936672e-05      -4.395086959692e-09 
  667       1.095189327358e+03       1.552480067549e+01       2.025139506415e-01      -3.665023325897e+00       3.872316129909e-08      -2.764788549101e-05      -4.581043831844e-09 
  668       1.088031631196e+03       1.574019797365e+01       2.023435021642e-01      -2.768852217175e+00       3.862500518744e-08      -2.753985207676e-05      -4.764417484986e-09 
  669       1.080767159779e+03       1.596421258936e+01       2.021663290544e-01      -1.916234262766e+00       3.852709768214e-08      -2.743216647394e-05      -4.944720531151e-09 
  670       1.073403967893e+03       1.619644190824e+01       2.019825787012e-01      -1.108077917695e+00       3.842943828755e-08      -2.732485633388e-05      -5.121457392330e-09 
  671       1.065950212118e+03       1.643647787622e+01       2.017924006170e-01      -3.452986966652e-01       3.833202610750e-08      -2.721794961076e-05      -5.294124240879e-09 
  672       1.058414151223e+03       1.668390697850e+01       2.015959464462e-01       3.711808045250e-01       3.823485983861e-08      -2.711147456324e-05      -5.462208939732e-09 
  673       1.050804146540e+03       1.693831021852e+01       2.013933699731e-01       1.040430887561e+00       3.813793776347e-08      -2.700545975601e-05      -5.625190982454e-09 
  674       1.043128662357e+03       1.719926309696e+01       2.011848271304e-01       1.661514730196e+00       3.804125774386e-08      -2.689993406138e-05      -5.782541433108e-09 
  675       1.035396266295e+03       1.746633559071e+01       2.009704760072e-01       2.233488364831e+00       3.794481721387e-08      -2.679492666084e-05      -5.933722865952e-09 
  676       1.027615629696e+03       1.773909213187e+01       2.007504768572e-01       2.755400657096e+00       3.784861317302e-08      -2.669046704668e-05      -6.078189304959e-09 
  677       1.019795528007e+03       1.801709158668e+01       2.005249921072e-01       3.226293284433e+00       3.775264217926e-08      -2.658658502357e-05      -6.215386163162e-09 
  678       1.011944841163e+03       1.829988723457e+01       2.002941863649e-01       3.645200714679e+00       3.765690034197e-08      -2.648331071013e-05      -6.344750181823e-09 
  679       1.004072148195e+03       1.858703471351e+01       2.000582324047e-01       4.011384958680e+00       3.756138463828e-08      -2.638066655817e-05      -6.465970065591e-09 
  680       9.961845007159e+02       1.887811608592e+01       1.998173292484e-01       4.325045403210e+00       3.746609693838e-08      -2.627864312489e-05      -6.579777731180e-09 
  681       9.882886238607e+02       1.917271624789e+01       1.995716844891e-01       4.586624176313e+00       3.737104013864e-08      -2.617722252456e-05      -6.687182386533e-09 
  682       9.803913199566e+02       1.947041499066e+01       1.993215083582e-01       4.796572792864e+00       3.727621684859e-08      -2.607638633606e-05      -6.789212272179e-09 
  683       9.724994688018e+02       1.977078698165e+01       1.990670137360e-01       4.955352194176e+00       3.718162938580e-08      -2.597611559820e-05      -6.886914803981e-09 
  684       9.646200279443e+02       2.007340174554e+01       1.988084161604e-01       5.063432787594e+00       3.708727977063e-08      -2.587639080504e-05      -6.981356716314e-09 
  685       9.567600329607e+02       2.037782364531e+01       1.985459338378e-01       5.121294486095e+00       3.699316972100e-08      -2.577719190123e-05      -7.073624205667e-09 
  686       9.489265977349e+02       2.068361186326e+01       1.982797876519e-01       5.129426747888e+00       3.689930064714e-08      -2.567849827730e-05      -7.164823074659e-09 
  687       9.411269147367e+02       2.099032038214e+01       1.980102011740e-01       5.088328616013e+00       3.680567364622e-08      -2.558028876496e-05      -7.256078876486e-09 
  688       9.333682553007e+02       2.129749796610e+01       1.977374006726e-01       4.998508757938e+00       3.671228949700e-08      -2.548254163239e-05      -7.348537059791e-09 
  689       9.256579699050e+02       2.160468814182e+01       1.974616151234e-01       4.860485505159e+00       3.661914865448e-08      -2.538523457946e-05      -7.443363113952e-09 
  690       9.180034884496e+02       2.191142917954e+01       1.971830762186e-01       4.674786892799e+00       3.652625124442e-08      -2.528834473303e-05      -7.541742714794e-09 
  691       9.104123205357e+02       2.221725407408e+01       1.969020183769e-01       4.441950699206e+00       3.643359705786e-08      -2.519184864211e-05      -7.644881870730e-09 
  692       9.028920557439e+02       2.252169052596e+01       1.966186787534e-01       4.162524485555e+00       3.634118554566e-08      -2.509572227317e-05      -7.754007069317e-09 
  693       8.954503639134e+02       2.282426092236e+01       1.963332972493e-01       3.837065635442e+00       3.624901581287e-08      -2.499994100524e-05      -7.870365424242e-09 
  694       8.880949954203e+02       2.312448231826e+01       1.960461165214e-01       3.466141394487e+00       3.615708661325e-08      -2.490447962518e-05      -7.995224822720e-09 
  695       8.808337814564e+02       2.342186641743e+01       1.957573819922e-01       3.050328909931e+00       3.606539634351e-08      -2.480931232281e-05      -8.129874073333e-09 
  696       8.736746343083e+02       2.371591955351e+01       1.954673418596e-01       2.590215270233e+00       3.597394303778e-08      -2.471441268604e-05      -8.275623054273e-09 
  697       8.666255476355e+02       2.400614267106e+01       1.951762471065e-01       2.086397544676e+00       3.588272436178e-08      -2.461975369610e-05      -8.433802862019e-09 
  698       8.596945967499e+02       2.429203130661e+01       1.948843515105e-01       1.539482822956e+00       3.579173760716e-08      -2.452530772257e-05      -8.605765960435e-09 
  699       8.528890967482e+02       2.457311700978e+01       1.945918998162e-01       9.502048299873e-01       3.570098077032e-08      -2.443105263615e-05      -8.791933604462e-09 
  700       8.462130570778e+02       2.484909259319e+01       1.942990919595e-01       3.197763594862e-01       3.561045585022e-08      -2.433699036670e-05      -8.988905077582e-09 
  701       8.396696744252e+02       2.511968945777e+01       1.940061181164e-01      -3.504557294864e-01       3.552016567633e-08      -2.424312891544e-05      -9.192258417514e-09 
  702       8.332621701248e+02       2.538463638053e+01       1.937131704794e-01      -1.059126353865e+00       3.543011283208e-08      -2.414947628924e-05      -9.397494441152e-09 
  703       8.269937902315e+02       2.564365950574e+01       1.934204432652e-01      -1.804852138394e+00       3.534029965052e-08      -2.405604050022e-05      -9.600036190798e-09 
  704       8.208678055920e+02       2.589648233621e+01       1.931281327208e-01      -2.586231347435e+00       3.525072820997e-08      -2.396282956528e-05      -9.795228378825e-09 
  705       8.148875119182e+02       2.614282572445e+01       1.928364371311e-01      -3.401843816781e+00       3.516140032960e-08      -2.386985150575e-05      -9.978336830753e-09 
  706       8.090562298582e+02       2.638240786388e+01       1.925455568250e-01      -4.250250885466e+00       3.507231756504e-08      -2.377711434689e-05      -1.014454792675e-08 
  707       8.033773050693e+02       2.661494428011e+01       1.922556941828e-01      -5.129995327577e+00       3.498348120392e-08      -2.368462611753e-05      -1.028896804153e-08 
  708       7.978541082901e+02       2.684014782207e+01       1.919670536429e-01      -6.039601284066e+00       3.489489226139e-08      -2.359239484956e-05      -1.040662298273e-08 
  709       7.924900354122e+02       2.705772865330e+01       1.916798417087e-01      -6.977574194559e+00       3.480655147558e-08      -2.350042857757e-05      -1.049245742760e-08 
  710       7.872885075528e+02       2.726739424309e+01       1.913942669552e-01      -7.942400729171e+00       3.471845930310e-08      -2.340873533837e-05      -1.054133435823e-08 
  711       7.822529711270e+02       2.746884935777e+01       1.911105400363e-01      -8.932548720312e+00       3.463061591443e-08      -2.331732317059e-05      -1.054803449512e-08 
  712       7.773868979196e+02       2.766179605187e+01       1.908288736912e-01      -9.946467094502e+00       3.454302118932e-08      -2.322620011421e-05      -1.050725572917e-08 
  713       7.726937851575e+02       2.784593365937e+01       1.905494827518e-01      -1.098258580418e+01       3.445567471218e-08      -2.313537421011e-05      -1.041361255216e-08 
  714       7.681771555820e+02       2.802095878487e+01       1.902725841489e-01      -1.203931575952e+01       3.436857576734e-08      -2.304485349968e-05      -1.026163548554e-08 
  715       7.638405575207e+02       2.818656529487e+01       1.899983969197e-01      -1.311504876024e+01       3.428172333444e-08      -2.295464602432e-05      -1.004577050771e-08 
  716       7.596875649601e+02       2.834244430892e+01       1.897271422141e-01      -1.420815742741e+01       3.419511608361e-08      -2.286475982503e-05      -9.760378479749e-09 
  717       7.557217776172e+02       2.848828419086e+01       1.894590433020e-01      -1.531699513526e+01       3.410875237076e-08      -2.277520294193e-05      -9.399734569454e-09 
  718       7.519468210124e+02       2.862377054007e+01       1.891943255799e-01      -1.643989594299e+01       3.402263023277e-08      -2.268598341385e-05      -8.958027673903e-09 
  719       7.483654861093e+02       2.874863779232e+01       1.889331900754e-01      -1.757521350290e+01       3.393674828100e-08      -2.259710961235e-05      -8.431553776249e-09 
  720       7.449771289441e+02       2.886282518866e+01       1.886757333558e-01      -1.872143878830e+01       3.385110843150e-08      -2.250859125596e-05      -7.825370456484e-09 
  721       7.417802183960e+02       2.896632395268e+01       1.884220260088e-01      -1.987708461849e+01       3.376571327572e-08      -2.242043842591e-05      -7.146843435811e-09 
  722       7.387731917148e+02       2.905912597052e+01       1.881721389980e-01      -2.104064683964e+01       3.368056518846e-08      -2.233266123410e-05      -6.403471831599e-09 
  723       7.359544543938e+02       2.914122379406e+01       1.879261436642e-01      -2.221060426569e+01       3.359566632413e-08      -2.224526982294e-05      -5.602889106173e-09 
  724       7.333223800423e+02       2.921261064406e+01       1.876841117256e-01      -2.338541861918e+01       3.351101861305e-08      -2.215827436510e-05      -4.752864018256e-09 
  725       7.308753102588e+02       2.927328041337e+01       1.874461152791e-01      -2.456353447206e+01       3.342662375772e-08      -2.207168506326e-05      -3.861301577072e-09 
  726       7.286115545030e+02       2.932322767010e+01       1.872122268003e-01      -2.574337918661e+01       3.334248322903e-08      -2.198551214991e-05      -2.936243999107e-09 
  727       7.265293899692e+02       2.936244766079e+01       1.869825191448e-01      -2.692336285619e+01       3.325859826247e-08      -2.189976588709e-05      -1.985871667537e-09 
  728       7.246270614589e+02       2.939093631362e+01       1.867570655487e-01      -2.810187824620e+01       3.317496985429e-08      -2.181445656619e-05      -1.018504094303e-09 
  729       7.229027812531e+02       2.940869024152e+01       1.865359396294e-01      -2.927730073481e+01       3.309159875770e-08      -2.172959450768e-05      -4.260088486207e-11 
  730       7.213547289858e+02       2.941570674542e+01       1.863192153862e-01      -3.044798825390e+01       3.300848547895e-08      -2.164519006090e-05       9.332372944180e-10 
  731       7.199810515161e+02       2.941198381739e+01       1.861069672009e-01      -3.161228122984e+01       3.292563027344e-08      -2.156125360380e-05       1.900267746193e-09 
  732       7.187798628011e+02       2.939752014383e+01       1.858992698389e-01      -3.276850252439e+01       3.284303314180e-08      -2.147779554273e-05       2.849604769421e-09 
  733       7.177492437689e+02       2.937231510864e+01       1.856961984496e-01      -3.391495737549e+01       3.276069382595e-08      -2.139482631217e-05       3.772218683984e-09 
  734       7.168872421910e+02       2.933636879640e+01       1.854978285672e-01      -3.504993333817e+01       3.267861180510e-08      -2.131235637451e-05       4.658934852644e-09 
  735       7.161918725551e+02       2.928968199556e+01       1.853042361116e-01      -3.617170022533e+01       3.259678629176e-08      -2.123039621980e-05       5.500432700340e-09 
  736       7.156611159382e+02       2.923225620160e+01       1.851154973886e-01      -3.727851004863e+01       3.251521622769e-08      -2.114895636550e-05       6.287244730836e-09 
  737       7.152929198788e+02       2.916409362021e+01       1.849316890912e-01      -3.836859695933e+01       3.243390027990e-08      -2.106804735623e-05       7.009755540692e-09 
  738       7.150851982501e+02       2.908519717049e+01       1.847528883001e-01      -3.944017718911e+01       3.235283683648e-08      -2.098767976355e-05       7.658200830587e-09 
  739       7.150354044712e+02       2.899560671333e+01       1.845791494932e-01      -4.049160437713e+01       3.227202476183e-08      -2.090785819642e-05       8.225036753802e-09 
  740       7.151392421593e+02       2.889550851463e+01       1.844104350750e-01      -4.152183903352e+01       3.219146570324e-08      -2.082856313858e-05       8.712126973654e-09 
  741       7.153919287776e+02       2.878512794886e+01       1.842466834778e-01      -4.252998822459e+01       3.211116186697e-08      -2.074976857363e-05       9.123766156459e-09 
  742       7.157886197710e+02       2.866469348067e+01       1.840878320237e-01      -4.351515100095e+01       3.203111526398e-08      -2.067144792163e-05       9.464329377028e-09 
  743       7.163244083451e+02       2.853443667598e+01       1.839338169209e-01      -4.447641837244e+01       3.195132770672e-08      -2.059357403489e-05       9.738272685527e-09 
  744       7.169943252452e+02       2.839459221312e+01       1.837845732589e-01      -4.541287328310e+01       3.187180080594e-08      -2.051611919377e-05       9.950133675909e-09 
  745       7.177933385358e+02       2.824539789397e+01       1.836400350045e-01      -4.632359058611e+01       3.179253596738e-08      -2.043905510236e-05       1.010453205590e-08 
  746       7.187163533793e+02       2.808709465508e+01       1.835001349973e-01      -4.720763701870e+01       3.171353438855e-08      -2.036235288431e-05       1.020617021853e-08 
  747       7.197582118155e+02       2.791992657879e+01       1.833648049452e-01      -4.806407117713e+01       3.163479705543e-08      -2.028598307850e-05       1.025983381527e-08 
  748       7.209136925404e+02       2.774414090435e+01       1.832339754204e-01      -4.889194349162e+01       3.155632473913e-08      -2.020991563482e-05       1.027039233069e-08 
  749       7.221775106853e+02       2.755998803907e+01       1.831075758551e-01      -4.969029620129e+01       3.147811799258e-08      -2.013411990981e-05       1.024279965865e-08 
  750       7.235443175961e+02       2.736772156943e+01       1.829855345368e-01      -5.045816332911e+01       3.140017714719e-08      -2.005856466244e-05       1.018209468015e-08 
  751       7.250087006127e+02       2.716759827223e+01       1.828677786042e-01      -5.119457065684e+01       3.132250230944e-08      -1.998321804972e-05       1.009340184263e-08 
  752       7.265651828472e+02       2.695987812566e+01       1.827542340428e-01      -5.189853569997e+01       3.124509335747e-08      -1.990804762243e-05       9.981931740916e-09 
  753       7.282082229640e+02       2.674482432050e+01       1.826448256809e-01      -5.256906768266e+01       3.116794993772e-08      -1.983302032075e-05       9.852981699650e-09 
  754       7.299322149585e+02       2.652270327121e+01       1.825394771847e-01      -5.320516751271e+01       3.109107146143e-08      -1.975810246992e-05       9.711936357356e-09 
  755       7.317314879359e+02       2.629378462704e+01       1.824381110543e-01      -5.380582775645e+01       3.101445710118e-08      -1.968325977588e-05       9.564268252013e-09 
  756       7.336003058910e+02       2.605834128320e+01       1.823406486194e-01      -5.437003261373e+01       3.093810578744e-08      -1.960845732089e-05       9.415538408209e-09 
  757       7.355328674866e+02       2.581664939194e+01       1.822470100350e-01      -5.489675789287e+01       3.086201620503e-08      -1.953365955916e-05       9.271396925854e-09 
  758       7.375233058334e+02       2.556898837374e+01       1.821571142767e-01      -5.538497098556e+01       3.078618678957e-08      -1.945883031244e-05       9.137583570449e-09 
  759       7.395658286911e+02       2.531564663909e+01       1.820708696599e-01      -5.583381354450e+01       3.071061638227e-08      -1.938394567976e-05       9.018722816378e-09 
  760       7.416551424764e+02       2.505693885238e+01       1.819881452039e-01      -5.624315341788e+01       3.063530622888e-08      -1.930903318423e-05       8.914669649445e-09 
  761       7.437860359673e+02       2.479318902186e+01       1.819087987085e-01      -5.661304327334e+01       3.056025805036e-08      -1.923413374472e-05       8.824059714334e-09 
  762       7.459532404270e+02       2.452472483132e+01       1.818326861750e-01      -5.694353886923e+01       3.048547338864e-08      -1.915928886714e-05       8.745505206609e-09 
  763       7.481514294123e+02       2.425187765239e+01       1.817596617999e-01      -5.723469906754e+01       3.041095360384e-08      -1.908454064802e-05       8.677594714460e-09 
  764       7.503752185822e+02       2.397498255684e+01       1.816895779685e-01      -5.748658584685e+01       3.033669987147e-08      -1.900993177821e-05       8.618893060017e-09 
  765       7.526191655058e+02       2.369437832888e+01       1.816222852487e-01      -5.769926431530e+01       3.026271317950e-08      -1.893550554651e-05       8.567941140254e-09 
  766       7.548777694709e+02       2.341040747753e+01       1.815576323847e-01      -5.787280272351e+01       3.018899432559e-08      -1.886130584337e-05       8.523255767469e-09 
  767       7.571454712921e+02       2.312341624887e+01       1.814954662904e-01      -5.800727247758e+01       3.011554391413e-08      -1.878737716454e-05       8.483329509332e-09 
  768       7.594166531196e+02       2.283375463843e+01       1.814356320437e-01      -5.810274815198e+01       3.004236235335e-08      -1.871376461481e-05       8.446630528533e-09 
  769       7.616856382468e+02       2.254177640341e+01       1.813779728797e-01      -5.815930750254e+01       2.996944985245e-08      -1.864051391164e-05       8.411602421991e-09 
  770       7.639466909195e+02       2.224783907509e+01       1.813223301845e-01      -5.817703147939e+01       2.989680641857e-08      -1.856767138892e-05       8.376664059650e-09 
  771       7.661940161434e+02       2.195230397107e+01       1.812685434890e-01      -5.815600423993e+01       2.982443185392e-08      -1.849528400069e-05       8.340209422856e-09 
  772       7.684217594929e+02       2.165553620765e+01       1.812164504625e-01      -5.809631316174e+01       2.975232575275e-08      -1.842339932481e-05       8.300607442308e-09 
  773       7.706240069194e+02       2.135790471207e+01       1.811658869066e-01      -5.799804885557e+01       2.968048749835e-08      -1.835206556679e-05       8.256201835591e-09 
  774       7.727947845594e+02       2.105978223490e+01       1.811166867485e-01      -5.786130517826e+01       2.960891626007e-08      -1.828133156342e-05       8.205310944287e-09 
  775       7.749280585431e+02       2.076154536231e+01       1.810686820353e-01      -5.768617924571e+01       2.953761099027e-08      -1.821124678664e-05       8.146227570670e-09 
  776       7.770177348025e+02       2.046357452841e+01       1.810217029270e-01      -5.747277144584e+01       2.946657042124e-08      -1.814186134722e-05       8.077218813970e-09 
  777       7.790576588800e+02       2.016625402752e+01       1.809755776907e-01      -5.722118545151e+01       2.939579306219e-08      -1.807322599857e-05       7.996525906229e-09 
  778       7.810416157364e+02       1.986997202655e+01       1.809301326942e-01      -5.693152823349e+01       2.932527719610e-08      -1.800539214051e-05       7.902364047723e-09 
