# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
   22       9.179468840924e+02       8.487819711642e-03       0.000000000000e+00       1.536455846618e+00       1.598432696855e-07       1.796981995554e-03      -6.828953199922e-07 
   23       9.320028777574e+02       9.973186361428e-03       0.000000000000e+00       1.622356924568e+00       1.616473351217e-07       1.751843444928e-03      -1.108342287095e-06 
   24       9.464787910344e+02       1.160773516712e-02       0.000000000000e+00       1.704020971509e+00       1.632659520161e-07       1.705271639950e-03      -1.458162758382e-06 
   25       9.613550109785e+02       1.338819933109e-02       0.000000000000e+00       1.778287841099e+00       1.647604510407e-07       1.659042487557e-03      -1.643457814700e-06 
   26       9.765092581145e+02       1.531760563545e-02       0.000000000000e+00       1.842712811779e+00       1.661067222599e-07       1.616297266858e-03      -1.609780926548e-06 
   27       9.919355199135e+02       1.742162709775e-02       0.000000000000e+00       1.896773049964e+00       1.673348776244e-07       1.576367137604e-03      -1.414910089587e-06 
   28       1.007593432985e+03       1.973330787337e-02       0.000000000000e+00       1.940883389384e+00       1.684032141346e-07       1.536463141068e-03      -1.173352538642e-06 
   29       1.023527020112e+03       2.227057741684e-02       0.000000000000e+00       1.976158166536e+00       1.693946387411e-07       1.497160934840e-03      -9.488797433121e-07 
   30       1.039716207730e+03       2.504710826371e-02       0.000000000000e+00       2.004364369449e+00       1.703321255408e-07       1.459576130587e-03      -8.013124716651e-07 
   31       1.056066443471e+03       2.807514374203e-02       0.000000000000e+00       2.027278346722e+00       1.711243437844e-07       1.424111704432e-03      -7.895678944559e-07 
   32       1.072607576621e+03       3.135960108139e-02       0.000000000000e+00       2.044435670206e+00       1.718225781733e-07       1.391019256650e-03      -8.971238064397e-07 
   33       1.089350601567e+03       3.490146845982e-02       0.000000000000e+00       2.054522996052e+00       1.724592353255e-07       1.359771530887e-03      -1.064749299809e-06 
   34       1.106259546776e+03       3.870093159353e-02       0.000000000000e+00       2.056006730494e+00       1.729926572123e-07       1.329207357777e-03      -1.219254879628e-06 
   35       1.123366216462e+03       4.276367928030e-02       0.000000000000e+00       2.047383726785e+00       1.734594293123e-07       1.299386032702e-03      -1.330485261024e-06 
   36       1.140683432592e+03       4.709667631606e-02       0.000000000000e+00       2.026986071249e+00       1.738671554685e-07       1.270396624484e-03      -1.379177056175e-06 
   37       1.158190656564e+03       5.170693312955e-02       0.000000000000e+00       1.993298711414e+00       1.741706333795e-07       1.242028763992e-03      -1.350071814687e-06 
   38       1.175909946289e+03       5.660308387442e-02       0.000000000000e+00       1.946334835648e+00       1.744143321413e-07       1.214599347027e-03      -1.258516579733e-06 
   39       1.193846534723e+03       6.179432270087e-02       0.000000000000e+00       1.886723577096e+00       1.746396907916e-07       1.188375168056e-03      -1.137410380040e-06 
   40       1.211962885812e+03       6.728999331627e-02       0.000000000000e+00       1.815363431011e+00       1.748314111966e-07       1.163286242508e-03      -1.032618768402e-06 
   41       1.230203535340e+03       7.309902801167e-02       0.000000000000e+00       1.733137387260e+00       1.749351093578e-07       1.139037301497e-03      -9.910474433487e-07 
   42       1.248589879199e+03       7.922802304090e-02       0.000000000000e+00       1.639906310181e+00       1.749771823301e-07       1.115688769599e-03      -1.013364749683e-06 
   43       1.267148862030e+03       8.568255216529e-02       0.000000000000e+00       1.535216217923e+00       1.749872106794e-07       1.093235343624e-03      -1.081443171505e-06 
   44       1.285884082962e+03       9.246765326353e-02       0.000000000000e+00       1.418567880876e+00       1.749565424923e-07       1.071403854747e-03      -1.169160109508e-06 
   45       1.304787248796e+03       9.958756174256e-02       0.000000000000e+00       1.289453591199e+00       1.748526417642e-07       1.049801711729e-03      -1.248617590463e-06 
   46       1.323882220454e+03       1.070448871783e-01       0.000000000000e+00       1.147489854422e+00       1.747040169382e-07       1.028559279333e-03      -1.314736116205e-06 
   47       1.343190089607e+03       1.148411389481e-01       0.000000000000e+00       9.923176726183e-01       1.745439349391e-07       1.007891159770e-03      -1.369780457083e-06 
   48       1.362714950290e+03       1.229768983430e-01       0.000000000000e+00       8.235637329810e-01       1.743818406090e-07       9.879059901512e-04      -1.417153208703e-06 
   49       1.382442317452e+03       1.314517746417e-01       0.000000000000e+00       6.408388163761e-01       1.741960668673e-07       9.685860215749e-04      -1.461534641608e-06 
   50       1.402351042291e+03       1.402652454634e-01       0.000000000000e+00       4.437677840118e-01       1.739479906774e-07       9.498423065144e-04      -1.508025434757e-06 
   51       1.422456540124e+03       1.494195486498e-01       0.000000000000e+00       2.320928253381e-01       1.736543739072e-07       9.317593678135e-04      -1.558802629334e-06 
   52       1.442776562602e+03       1.589174994220e-01       0.000000000000e+00       5.595484708591e-03       1.733391745500e-07       9.144114690486e-04      -1.615371764906e-06 
   53       1.463317802602e+03       1.687616724485e-01       0.000000000000e+00      -2.359325702057e-01       1.730107058055e-07       8.977811689273e-04      -1.679472933771e-06 
   54       1.484074947926e+03       1.789543995317e-01       0.000000000000e+00      -4.926896538344e-01       1.726573075214e-07       8.817451558963e-04      -1.753098665216e-06 
   55       1.505038295071e+03       1.894974764099e-01       0.000000000000e+00      -7.648409082768e-01       1.722573647353e-07       8.661361348493e-04      -1.837644630278e-06 
   56       1.526220973389e+03       2.003912031693e-01       0.000000000000e+00      -1.052441862672e+00       1.718271908939e-07       8.509912508556e-04      -1.930943340320e-06 
   57       1.547636826465e+03       2.116351013972e-01       0.000000000000e+00      -1.355496068984e+00       1.713879499809e-07       8.363690392421e-04      -2.029171895087e-06 
   58       1.569291845111e+03       2.232281708312e-01       0.000000000000e+00      -1.673975914724e+00       1.709504496838e-07       8.222732099242e-04      -2.127544337656e-06 
   59       1.591183554567e+03       2.351688757128e-01       0.000000000000e+00      -2.007821822144e+00       1.705124580709e-07       8.086448086712e-04      -2.220223652863e-06 
   60       1.613300401708e+03       2.474551311402e-01       0.000000000000e+00      -2.356941447425e+00       1.700557742456e-07       7.953540442945e-04      -2.300230681380e-06 
   61       1.635629343705e+03       2.600838697570e-01       0.000000000000e+00      -2.721229963174e+00       1.695559749066e-07       7.822537470546e-04      -2.360966548379e-06 
   62       1.658181990805e+03       2.730496590338e-01       0.000000000000e+00      -3.100638037578e+00       1.690246531659e-07       7.693810021308e-04      -2.401606429940e-06 
   63       1.680973270864e+03       2.863457479921e-01       0.000000000000e+00      -3.495117762292e+00       1.684801174352e-07       7.568077886361e-04      -2.423341934125e-06 
   64       1.704013400109e+03       2.999644330528e-01       0.000000000000e+00      -3.904602786345e+00       1.679346880967e-07       7.445814468588e-04      -2.427972622114e-06 
   65       1.727307530564e+03       3.138970310746e-01       0.000000000000e+00      -4.329008184282e+00       1.673932005079e-07       7.327211172380e-04      -2.417963394851e-06 
   66       1.750855397478e+03       3.281338523913e-01       0.000000000000e+00      -4.768230324321e+00       1.668513816194e-07       7.212140370833e-04      -2.396503799748e-06 
   67       1.774650966758e+03       3.426641738494e-01       0.000000000000e+00      -5.222146736490e+00       1.662940961717e-07       7.100116950389e-04      -2.367569257456e-06 
   68       1.798687404983e+03       3.574773356198e-01       0.000000000000e+00      -5.690612820292e+00       1.657028943237e-07       6.990554501501e-04      -2.335170464247e-06 
   69       1.822973946962e+03       3.725663499750e-01       0.000000000000e+00      -6.173451487734e+00       1.650867982818e-07       6.883717483269e-04      -2.300687920094e-06 
   70       1.847521828318e+03       3.879249786685e-01       0.000000000000e+00      -6.670461175191e+00       1.644603811627e-07       6.779984870512e-04      -2.264845357427e-06 
   71       1.872339052747e+03       4.035466756067e-01       0.000000000000e+00      -7.181418609349e+00       1.638346039023e-07       6.679558504290e-04      -2.228458912614e-06 
   72       1.897430175570e+03       4.194245886275e-01       0.000000000000e+00      -7.706078594514e+00       1.632159703750e-07       6.582441567175e-04      -2.192441869774e-06 
   73       1.922796087292e+03       4.355515612792e-01       0.000000000000e+00      -8.244173799934e+00       1.626056176837e-07       6.488416299228e-04      -2.157809501657e-06 
   74       1.948433797158e+03       4.519201345988e-01       0.000000000000e+00      -8.795414547113e+00       1.619983397486e-07       6.397020954695e-04      -2.125684007607e-06 
   75       1.974336216711e+03       4.685225488908e-01       0.000000000000e+00      -9.359488597130e+00       1.613815423185e-07       6.307525999410e-04      -2.097299548593e-06 
   76       2.000495944037e+03       4.853501628476e-01       0.000000000000e+00      -9.936073917307e+00       1.607408630761e-07       6.219184588180e-04      -2.073768992645e-06 
   77       2.026917891637e+03       5.023915846891e-01       0.000000000000e+00      -1.052488013909e+01       1.600820638445e-07       6.132119784851e-04      -2.055298210876e-06 
   78       2.053608578776e+03       5.196342018752e-01       0.000000000000e+00      -1.112561430892e+01       1.594149730703e-07       6.046634068617e-04      -2.041767275208e-06 
   79       2.080572202842e+03       5.370647235266e-01       0.000000000000e+00      -1.173796863221e+01       1.587469621646e-07       5.962945830974e-04      -2.032941006523e-06 
   80       2.107810504948e+03       5.546691702549e-01       0.000000000000e+00      -1.236162052674e+01       1.580824469330e-07       5.881179581456e-04      -2.028459063011e-06 
   81       2.135322635518e+03       5.724328639936e-01       0.000000000000e+00      -1.299623267620e+01       1.574223549205e-07       5.801355836454e-04      -2.027825742203e-06 
   82       2.163105019888e+03       5.903404178292e-01       0.000000000000e+00      -1.364145308362e+01       1.567635577875e-07       5.723380691085e-04      -2.030399496656e-06 
   83       2.191151223893e+03       6.083757258312e-01       0.000000000000e+00      -1.429691512482e+01       1.560982678332e-07       5.647035074140e-04      -2.035382163326e-06 
   84       2.219454683627e+03       6.265225848682e-01       0.000000000000e+00      -1.496223737931e+01       1.554178169773e-07       5.572082915367e-04      -2.041973886146e-06 
   85       2.248017709067e+03       6.447667007698e-01       0.000000000000e+00      -1.563702297349e+01       1.547269400550e-07       5.498651721848e-04      -2.049907415294e-06 
   86       2.276843733568e+03       6.630939976448e-01       0.000000000000e+00      -1.632086022604e+01       1.540329874211e-07       5.426925899676e-04      -2.059025831284e-06 
   87       2.305934497418e+03       6.814900159129e-01       0.000000000000e+00      -1.701332290990e+01       1.533416208223e-07       5.357029933318e-04      -2.069124725583e-06 
   88       2.335289961573e+03       6.999399127569e-01       0.000000000000e+00      -1.771397030199e+01       1.526565061359e-07       5.289022352130e-04      -2.079948763351e-06 
   89       2.364908221379e+03       7.184284625752e-01       0.000000000000e+00      -1.842234723291e+01       1.519789871119e-07       5.222889522233e-04      -2.091188157929e-06 
   90       2.394785420312e+03       7.369400574337e-01       0.000000000000e+00      -1.913798413668e+01       1.513077396720e-07       5.158539263736e-04      -2.102475057078e-06 
   91       2.424915663706e+03       7.554587075186e-01       0.000000000000e+00      -1.986039710048e+01       1.506384063186e-07       5.095794293322e-04      -2.113379840966e-06 
   92       2.455290932481e+03       7.739680415887e-01       0.000000000000e+00      -2.058908791437e+01       1.499632102077e-07       5.034385492177e-04      -2.123407331908e-06 
   93       2.485903341417e+03       7.924515389083e-01       0.000000000000e+00      -2.132355016048e+01       1.492741913696e-07       4.974048116145e-04      -2.132113685237e-06 
   94       2.516752489848e+03       8.108932639661e-01       0.000000000000e+00      -2.206328842023e+01       1.485749745198e-07       4.914850818295e-04      -2.139496063943e-06 
   95       2.547839062156e+03       8.292772436088e-01       0.000000000000e+00      -2.280780206128e+01       1.478717457565e-07       4.856927792084e-04      -2.145683370689e-06 
   96       2.579162528373e+03       8.475872489876e-01       0.000000000000e+00      -2.355657958625e+01       1.471697527617e-07       4.800379037931e-04      -2.150824000499e-06 
   97       2.610721090099e+03       8.658067991875e-01       0.000000000000e+00      -2.430909876543e+01       1.464731366986e-07       4.745267186057e-04      -2.155086795422e-06 
   98       2.642511626417e+03       8.839191648578e-01       0.000000000000e+00      -2.506482676935e+01       1.457847545132e-07       4.691614235516e-04      -2.158662017343e-06 
   99       2.674529639802e+03       9.019073718416e-01       0.000000000000e+00      -2.582322030144e+01       1.451059914323e-07       4.639398209406e-04      -2.161762338913e-06 
  100       2.706769202042e+03       9.197542048055e-01       0.000000000000e+00      -2.658372573063e+01       1.444365634531e-07       4.588549726284e-04      -2.164623852622e-06 
  101       2.739222900146e+03       9.374422108701e-01       0.000000000000e+00      -2.734577922402e+01       1.437743096176e-07       4.538948487748e-04      -2.167507098002e-06 
  102       2.771881782263e+03       9.549537032390e-01       0.000000000000e+00      -2.810880687950e+01       1.431149738646e-07       4.490419682230e-04      -2.170698106962e-06 
  103       2.804735303592e+03       9.722707648294e-01       0.000000000000e+00      -2.887222485832e+01       1.424519762541e-07       4.442730304954e-04      -2.174509467255e-06 
  104       2.837773222778e+03       9.893756779898e-01       0.000000000000e+00      -2.963544618258e+01       1.417788760887e-07       4.395659069599e-04      -2.179202106353e-06 
  105       2.870991699324e+03       1.006252271947e+00       0.000000000000e+00      -3.039790188732e+01       1.410980690633e-07       4.349230670643e-04      -2.184730110801e-06 
  106       2.904387922850e+03       1.022884764996e+00       0.000000000000e+00      -3.115902298630e+01       1.404139682183e-07       4.303521825029e-04      -2.190946372068e-06 
  107       2.937958203914e+03       1.039257362874e+00       0.000000000000e+00      -3.191823426578e+01       1.397304140009e-07       4.258590206587e-04      -2.197675889508e-06 
  108       2.971697941358e+03       1.055354267074e+00       0.000000000000e+00      -3.267495449039e+01       1.390505813346e-07       4.214472868810e-04      -2.204714210184e-06 
  109       3.005601589655e+03       1.071159683159e+00       0.000000000000e+00      -3.342859660900e+01       1.383768819218e-07       4.171184630295e-04      -2.211825836799e-06 
  110       3.039662626259e+03       1.086657829072e+00       0.000000000000e+00      -3.417856796058e+01       1.377108616867e-07       4.128716422863e-04      -2.218742603722e-06 
  111       3.073873518952e+03       1.101832943449e+00       0.000000000000e+00      -3.492427048008e+01       1.370530932661e-07       4.087033602357e-04      -2.225162021115e-06 
  112       3.108225693192e+03       1.116669293929e+00       0.000000000000e+00      -3.566510090431e+01       1.364030634565e-07       4.046074222107e-04      -2.230745587157e-06 
  113       3.142709499461e+03       1.131151185471e+00       0.000000000000e+00      -3.640045097778e+01       1.357590555258e-07       4.005747269070e-04      -2.235117068376e-06 
  114       3.177314180613e+03       1.145262968659e+00       0.000000000000e+00      -3.712970765858e+01       1.351180262963e-07       3.965930862650e-04      -2.237860748071e-06 
  115       3.212027839224e+03       1.158989048021e+00       0.000000000000e+00      -3.785225332426e+01       1.344754779078e-07       3.926470416184e-04      -2.238519642841e-06 
  116       3.246838873848e+03       1.172314267842e+00       0.000000000000e+00      -3.856747349023e+01       1.338271293073e-07       3.887228371148e-04      -2.236706042827e-06 
  117       3.281740555727e+03       1.185225105055e+00       0.000000000000e+00      -3.927478058934e+01       1.331746947747e-07       3.848247837955e-04      -2.232460077190e-06 
  118       3.316726949798e+03       1.197708637667e+00       0.000000000000e+00      -3.997359348350e+01       1.325212465518e-07       3.809615203377e-04      -2.225952976056e-06 
  119       3.351791476119e+03       1.209752191755e+00       0.000000000000e+00      -4.066333047919e+01       1.318694791527e-07       3.771410537878e-04      -2.217381523157e-06 
  120       3.386926890207e+03       1.221343353119e+00       0.000000000000e+00      -4.134340959972e+01       1.312216555853e-07       3.733706986453e-04      -2.206969195466e-06 
  121       3.422125263370e+03       1.232469978930e+00       0.000000000000e+00      -4.201324885752e+01       1.305795511094e-07       3.696570145652e-04      -2.194967322095e-06 
  122       3.457377963047e+03       1.243120209376e+00       0.000000000000e+00      -4.267226652647e+01       1.299443944860e-07       3.660057426769e-04      -2.181656262458e-06 
  123       3.492675633141e+03       1.253282479321e+00       0.000000000000e+00      -4.331988141416e+01       1.293168066769e-07       3.624217405215e-04      -2.167346603699e-06 
  124       3.528008174353e+03       1.262945529945e+00       0.000000000000e+00      -4.395551313422e+01       1.286967369512e-07       3.589089156059e-04      -2.152380377380e-06 
  125       3.563364724524e+03       1.272098420402e+00       0.000000000000e+00      -4.457858237856e+01       1.280833963561e-07       3.554701575757e-04      -2.137132295430e-06 
  126       3.598733638964e+03       1.280730539463e+00       0.000000000000e+00      -4.518851118969e+01       1.274751885088e-07       3.521072690042e-04      -2.122011005367e-06 
  127       3.634102470790e+03       1.288831617174e+00       0.000000000000e+00      -4.578472323303e+01       1.268696376680e-07       3.488208947999e-04      -2.107460364777e-06 
  128       3.669457951265e+03       1.296391736496e+00       0.000000000000e+00      -4.636664406918e+01       1.262633140406e-07       3.456104502318e-04      -2.093960735053e-06 
  129       3.704787173347e+03       1.303401637497e+00       0.000000000000e+00      -4.693370749758e+01       1.256530558021e-07       3.424749985534e-04      -2.081929211147e-06 
  130       3.740081330924e+03       1.309853642867e+00       0.000000000000e+00      -4.748537479600e+01       1.250401121681e-07       3.394162068202e-04      -2.071398825162e-06 
  131       3.775332354526e+03       1.315740856423e+00       0.000000000000e+00      -4.802111811603e+01       1.244267555958e-07       3.364357368978e-04      -2.062289125584e-06 
  132       3.810531733932e+03       1.321056893277e+00       0.000000000000e+00      -4.854041491355e+01       1.238150320597e-07       3.335342810897e-04      -2.054501816361e-06 
  133       3.845670507118e+03       1.325795893587e+00       0.000000000000e+00      -4.904274826450e+01       1.232067311866e-07       3.307115042950e-04      -2.047919909977e-06 
  134       3.880739249198e+03       1.329952536293e+00       0.000000000000e+00      -4.952760718058e+01       1.226033551499e-07       3.279659850997e-04      -2.042406866273e-06 
  135       3.915728061374e+03       1.333522052867e+00       0.000000000000e+00      -4.999448692497e+01       1.220060863047e-07       3.252951558006e-04      -2.037805717030e-06 
  136       3.950626559879e+03       1.336500241053e+00       0.000000000000e+00      -5.044288932812e+01       1.214157535431e-07       3.226952413618e-04      -2.033938176287e-06 
  137       3.985423864922e+03       1.338883478608e+00       0.000000000000e+00      -5.087232310347e+01       1.208327973511e-07       3.201611973044e-04      -2.030603736421e-06 
  138       4.020108589634e+03       1.340668737049e+00       0.000000000000e+00      -5.128230416314e+01       1.202572335475e-07       3.176866465291e-04      -2.027578749973e-06 
  139       4.054668829017e+03       1.341853595394e+00       0.000000000000e+00      -5.167235593376e+01       1.196886156851e-07       3.152638150713e-04      -2.024615497226e-06 
  140       4.089092148884e+03       1.342436253907e+00       0.000000000000e+00      -5.204200967210e+01       1.191259960949e-07       3.128834667893e-04      -2.021441239534e-06 
  141       4.123365574807e+03       1.342415547838e+00       0.000000000000e+00      -5.239080478089e+01       1.185678855543e-07       3.105348369856e-04      -2.017757258399e-06 
  142       4.157475581066e+03       1.341790961170e+00       0.000000000000e+00      -5.271828912453e+01       1.180122115589e-07       3.082055649605e-04      -2.013237880300e-06 
  143       4.191408079586e+03       1.340562640359e+00       0.000000000000e+00      -5.302401934480e+01       1.174562751792e-07       3.058816254988e-04      -2.007529487275e-06 
  144       4.225149450462e+03       1.338731434864e+00       0.000000000000e+00      -5.330756517718e+01       1.168976502165e-07       3.035507217751e-04      -2.000323421273e-06 
  145       4.258689771333e+03       1.336298994220e+00       0.000000000000e+00      -5.356852221257e+01       1.163371795454e-07       3.012131812412e-04      -1.991589050988e-06 
  146       4.292019886846e+03       1.333267706708e+00       0.000000000000e+00      -5.380650099977e+01       1.157764808124e-07       2.988725368960e-04      -1.981373224193e-06 
  147       4.325130390651e+03       1.329640687196e+00       0.000000000000e+00      -5.402112349362e+01       1.152170383277e-07       2.965321943361e-04      -1.969729631824e-06 
  148       4.358011620331e+03       1.325421791042e+00       0.000000000000e+00      -5.421202339371e+01       1.146601869211e-07       2.941954192571e-04      -1.956719056871e-06 
  149       4.390653652336e+03       1.320615627989e+00       0.000000000000e+00      -5.437884648318e+01       1.141070951932e-07       2.918653247150e-04      -1.942409626654e-06 
  150       4.423046296912e+03       1.315227576061e+00       0.000000000000e+00      -5.452125096738e+01       1.135587481534e-07       2.895448581465e-04      -1.926877068493e-06 
  151       4.455179093035e+03       1.309263795463e+00       0.000000000000e+00      -5.463890781262e+01       1.130159292361e-07       2.872367881484e-04      -1.910204968757e-06 
  152       4.487041303340e+03       1.302731242474e+00       0.000000000000e+00      -5.473150108492e+01       1.124792016875e-07       2.849436910163e-04      -1.892485035314e-06 
  153       4.518621909053e+03       1.295637683350e+00       0.000000000000e+00      -5.479872828871e+01       1.119488893126e-07       2.826679370423e-04      -1.873817363350e-06 
  154       4.549909604927e+03       1.287991708214e+00       0.000000000000e+00      -5.484030070557e+01       1.114250565761e-07       2.804116765716e-04      -1.854310704598e-06 
  155       4.580892794168e+03       1.279802744960e+00       0.000000000000e+00      -5.485594373297e+01       1.109074880470e-07       2.781768258188e-04      -1.834082739932e-06 
  156       4.611559583367e+03       1.271081073143e+00       0.000000000000e+00      -5.484539722297e+01       1.103956671791e-07       2.759650524429e-04      -1.813260355367e-06 
  157       4.641897777436e+03       1.261837837884e+00       0.000000000000e+00      -5.480841582099e+01       1.098887544188e-07       2.737777608819e-04      -1.791979921439e-06 
  158       4.671894874534e+03       1.252085063761e+00       0.000000000000e+00      -5.474476930449e+01       1.093855646313e-07       2.716160774454e-04      -1.770387575969e-06 
  159       4.701538061004e+03       1.241835668707e+00       0.000000000000e+00      -5.465424292175e+01       1.088845438375e-07       2.694808351682e-04      -1.748639510223e-06 
  160       4.730814206300e+03       1.231103477912e+00       0.000000000000e+00      -5.453663773055e+01       1.083837452521e-07       2.673725584212e-04      -1.726902258453e-06 
  161       4.759710715710e+03       1.219902738968e+00       0.000000000000e+00      -5.439176856853e+01       1.078814543565e-07       2.652916608187e-04      -1.705321696681e-06 
  162       4.788218183891e+03       1.208246589982e+00       0.000000000000e+00      -5.421945705129e+01       1.073782426829e-07       2.632391018862e-04      -1.683924777136e-06 
  163       4.816327967402e+03       1.196148481923e+00       0.000000000000e+00      -5.401953859959e+01       1.068752280541e-07       2.612157875540e-04      -1.662705325846e-06 
  164       4.844031346901e+03       1.183622676698e+00       0.000000000000e+00      -5.379186507723e+01       1.063734479779e-07       2.592223510885e-04      -1.641654054287e-06 
  165       4.871319526028e+03       1.170684258750e+00       0.000000000000e+00      -5.353630511894e+01       1.058738509002e-07       2.572591395204e-04      -1.620758423226e-06 
  166       4.898183630282e+03       1.157349146665e+00       0.000000000000e+00      -5.325274445818e+01       1.053772871655e-07       2.553261998674e-04      -1.600002504597e-06 
  167       4.924614705896e+03       1.143634104770e+00       0.000000000000e+00      -5.294108625498e+01       1.048844996788e-07       2.534232651540e-04      -1.579366841420e-06 
  168       4.950603718721e+03       1.129556754738e+00       0.000000000000e+00      -5.260125142376e+01       1.043961142672e-07       2.515497402255e-04      -1.558828305759e-06 
  169       4.976141553100e+03       1.115135587190e+00       0.000000000000e+00      -5.223317896119e+01       1.039126297371e-07       2.497046873590e-04      -1.538359954715e-06 
  170       5.001219010746e+03       1.100389973296e+00       0.000000000000e+00      -5.183682627400e+01       1.034344076223e-07       2.478868116688e-04      -1.517930884459e-06 
  171       5.025826809621e+03       1.085340176381e+00       0.000000000000e+00      -5.141216950682e+01       1.029616616205e-07       2.460944463083e-04      -1.497506082308e-06 
  172       5.049955582818e+03       1.070007363523e+00       0.000000000000e+00      -5.095920387000e+01       1.024944467134e-07       2.443255374671e-04      -1.477046276831e-06 
  173       5.073595877430e+03       1.054413617158e+00       0.000000000000e+00      -5.047794396746e+01       1.020326479682e-07       2.425776291640e-04      -1.456507786000e-06 
  174       5.096738153439e+03       1.038581946684e+00       0.000000000000e+00      -4.996842412452e+01       1.015759690144e-07       2.408478478355e-04      -1.435842363381e-06 
  175       5.119372782585e+03       1.022536300060e+00       0.000000000000e+00      -4.943069871571e+01       1.011239201952e-07       2.391328867200e-04      -1.414997042355e-06 
  176       5.141490047249e+03       1.006301575409e+00       0.000000000000e+00      -4.886484249262e+01       1.006758063869e-07       2.374289900372e-04      -1.393913978387e-06 
  177       5.163080139331e+03       9.899036326228e-01       0.000000000000e+00      -4.827095091175e+01       1.002307144849e-07       2.357319369643e-04      -1.372530289328e-06 
  178       5.184133159126e+03       9.733693049636e-01       0.000000000000e+00      -4.764914046230e+01       9.978750055050e-08       2.340370254063e-04      -1.350777893758e-06 
  179       5.204639114205e+03       9.567264106650e-01       0.000000000000e+00      -4.699954899403e+01       9.934477661723e-08       2.323390555633e-04      -1.328583347368e-06 
