# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
  370       2.635775610564e+03       2.489057949776e+01       0.000000000000e+00       7.824702013843e+01       2.185577934126e-08       3.367392191754e-05       2.228608502298e-06 
  371       2.613981062903e+03       2.505578331332e+01       0.000000000000e+00       7.633643639131e+01       2.177579538908e-08       3.323782422416e-05       2.230911631095e-06 
  372       2.592593240219e+03       2.521762538057e+01       0.000000000000e+00       7.440395058381e+01       2.169597000296e-08       3.280516528871e-05       2.233098391779e-06 
  373       2.571614739371e+03       2.537606411057e+01       0.000000000000e+00       7.245011044042e+01       2.161632784305e-08       3.237599158856e-05       2.235166116583e-06 
  374       2.551048050138e+03       2.553105804584e+01       0.000000000000e+00       7.047547705960e+01       2.153689276622e-08       3.195034662798e-05       2.237112080778e-06 
  375       2.530895554072e+03       2.568256586364e+01       0.000000000000e+00       6.848062500192e+01       2.145768778961e-08       3.152827087153e-05       2.238933501908e-06 
  376       2.511159523338e+03       2.583054637910e+01       0.000000000000e+00       6.646614237827e+01       2.137873505370e-08       3.110980167701e-05       2.240627539029e-06 
  377       2.491842119567e+03       2.597495854854e+01       0.000000000000e+00       6.443263093801e+01       2.130005578495e-08       3.069497322804e-05       2.242191291937e-06 
  378       2.472945392698e+03       2.611576147264e+01       0.000000000000e+00       6.238070615716e+01       2.122167025772e-08       3.028381646611e-05       2.243621800398e-06 
  379       2.454471279826e+03       2.625291439965e+01       0.000000000000e+00       6.031099732656e+01       2.114359775582e-08       2.987635902226e-05       2.244916043368e-06 
  380       2.436421604051e+03       2.638637672867e+01       0.000000000000e+00       5.822414764004e+01       2.106585653345e-08       2.947262514832e-05       2.246070938211e-06 
  381       2.418798073320e+03       2.651610801281e+01       0.000000000000e+00       5.612081428264e+01       2.098846377559e-08       2.907263564761e-05       2.247083339915e-06 
  382       2.401602279279e+03       2.664206796245e+01       0.000000000000e+00       5.400166851871e+01       2.091143555790e-08       2.867640780538e-05       2.247950040298e-06 
  383       2.384835696115e+03       2.676421644847e+01       0.000000000000e+00       5.186739578014e+01       2.083478680600e-08       2.828395531864e-05       2.248667767217e-06 
  384       2.368499679407e+03       2.688251350545e+01       0.000000000000e+00       4.971869575453e+01       2.075853125425e-08       2.789528822564e-05       2.249233183763e-06 
  385       2.352595464969e+03       2.699691933487e+01       0.000000000000e+00       4.755628247332e+01       2.068268140397e-08       2.751041283490e-05       2.249642887464e-06 
  386       2.337124167698e+03       2.710739430842e+01       0.000000000000e+00       4.538088440003e+01       2.060724848111e-08       2.712933165379e-05       2.249893409472e-06 
  387       2.322086780421e+03       2.721389897112e+01       0.000000000000e+00       4.319324451836e+01       2.053224239335e-08       2.675204331666e-05       2.249981213755e-06 
  388       2.307484172741e+03       2.731639404462e+01       0.000000000000e+00       4.099412042045e+01       2.045767168661e-08       2.637854251257e-05       2.249902696276e-06 
  389       2.293317089886e+03       2.741484043036e+01       0.000000000000e+00       3.878428439497e+01       2.038354350106e-08       2.600881991253e-05       2.249654184176e-06 
  390       2.279586151551e+03       2.750919921286e+01       0.000000000000e+00       3.656452351534e+01       2.030986352652e-08       2.564286209636e-05       2.249231934946e-06 
  391       2.266291850751e+03       2.759943166290e+01       0.000000000000e+00       3.433563972790e+01       2.023663595731e-08       2.528065147903e-05       2.248632135599e-06 
  392       2.253434552660e+03       2.768549924073e+01       0.000000000000e+00       3.209844994009e+01       2.016386344648e-08       2.492216623666e-05       2.247850901837e-06 
  393       2.241014493466e+03       2.776736359934e+01       0.000000000000e+00       2.985378610860e+01       2.009154705956e-08       2.456738023200e-05       2.246884277210e-06 
  394       2.229031779210e+03       2.784498658765e+01       0.000000000000e+00       2.760249532755e+01       2.001968622761e-08       2.421626293950e-05       2.245728232276e-06 
  395       2.217486384639e+03       2.791833025374e+01       0.000000000000e+00       2.534543991670e+01       1.994827869979e-08       2.386877936997e-05       2.244378663754e-06 
  396       2.206378152048e+03       2.798735684807e+01       0.000000000000e+00       2.308349750956e+01       1.987732049531e-08       2.352488999473e-05       2.242831393672e-06 
  397       2.195706790130e+03       2.805202882672e+01       0.000000000000e+00       2.081756114162e+01       1.980680585475e-08       2.318455066940e-05       2.241082168512e-06 
  398       2.185471872819e+03       2.811230885458e+01       0.000000000000e+00       1.854853933852e+01       1.973672719087e-08       2.284771255720e-05       2.239126658350e-06 
  399       2.175672838142e+03       2.816815980860e+01       0.000000000000e+00       1.627735620417e+01       1.966707503877e-08       2.251432205183e-05       2.236960455992e-06 
  400       2.166308987060e+03       2.821954478102e+01       0.000000000000e+00       1.400495150899e+01       1.959783800546e-08       2.218432069990e-05       2.234579076107e-06 
  401       2.157379482319e+03       2.826642708257e+01       0.000000000000e+00       1.173228077805e+01       1.952900271887e-08       2.185764512295e-05       2.231977954352e-06 
  402       2.148883347294e+03       2.830877024570e+01       0.000000000000e+00       9.460315379253e+00       1.946055377617e-08       2.153422693896e-05       2.229152446497e-06 
  403       2.140819464836e+03       2.834653802779e+01       0.000000000000e+00       7.190042611495e+00       1.939247369163e-08       2.121399268354e-05       2.226097827541e-06 
  404       2.133186576121e+03       2.837969441442e+01       0.000000000000e+00       4.922465792860e+00       1.932474284370e-08       2.089686373054e-05       2.222809290831e-06 
  405       2.125983279494e+03       2.840820362254e+01       0.000000000000e+00       2.658604348783e+00       1.925733942163e-08       2.058275621235e-05       2.219281947166e-06 
  406       2.119208029317e+03       2.843203010371e+01       0.000000000000e+00       3.994939002235e-01       1.919023937137e-08       2.027158093966e-05       2.215510823908e-06 
  407       2.112859134815e+03       2.845113854735e+01       0.000000000000e+00      -1.853813648156e+00       1.912341634091e-08       1.996324332086e-05       2.211490864081e-06 
  408       2.106934758922e+03       2.846549388392e+01       0.000000000000e+00      -4.100250019818e+00       1.905684162501e-08       1.965764328093e-05       2.207216925467e-06 
  409       2.101432917132e+03       2.847506128816e+01       0.000000000000e+00      -6.338730478180e+00       1.899048410924e-08       1.935467517996e-05       2.202683779702e-06 
  410       2.096351476338e+03       2.847980618233e+01       0.000000000000e+00      -8.568153738432e+00       1.892431021348e-08       1.905422773116e-05       2.197886111361e-06 
  411       2.091688211808e+03       2.847970223470e+01       0.000000000000e+00      -1.078749937416e+01       1.885829281282e-08       1.875621043281e-05       2.192819933862e-06 
  412       2.087440982656e+03       2.847475565989e+01       0.000000000000e+00      -1.299612400899e+01       1.879243881479e-08       1.846063457848e-05       2.187486921823e-06 
  413       2.083607560300e+03       2.846498178345e+01       0.000000000000e+00      -1.519347541705e+01       1.872676341016e-08       1.816753636908e-05       2.181890306016e-06 
  414       2.080185569797e+03       2.845039713304e+01       0.000000000000e+00      -1.737899595456e+01       1.866128124762e-08       1.787695075618e-05       2.176033479200e-06 
  415       2.077172488724e+03       2.843101944729e+01       0.000000000000e+00      -1.955212254071e+01       1.859600641294e-08       1.758891141484e-05       2.169919998232e-06 
  416       2.074565646071e+03       2.840686768469e+01       0.000000000000e+00      -2.171228663859e+01       1.853095240798e-08       1.730345071613e-05       2.163553586185e-06 
  417       2.072362221129e+03       2.837796203248e+01       0.000000000000e+00      -2.385891423610e+01       1.846613212931e-08       1.702059969963e-05       2.156938134477e-06 
  418       2.070559242373e+03       2.834432391556e+01       0.000000000000e+00      -2.599142582687e+01       1.840155784662e-08       1.674038804570e-05       2.150077705010e-06 
  419       2.069153586355e+03       2.830597600533e+01       0.000000000000e+00      -2.810923639118e+01       1.833724118090e-08       1.646284404756e-05       2.142976532320e-06 
  420       2.068141976590e+03       2.826294222865e+01       0.000000000000e+00      -3.021175537687e+01       1.827319308224e-08       1.618799458326e-05       2.135639025737e-06 
  421       2.067520982442e+03       2.821524777666e+01       0.000000000000e+00      -3.229838668028e+01       1.820942380746e-08       1.591586508745e-05       2.128069771554e-06 
  422       2.067287018016e+03       2.816291911370e+01       0.000000000000e+00      -3.436852862713e+01       1.814594289737e-08       1.564647952298e-05       2.120273535210e-06 
  423       2.067436341041e+03       2.810598398622e+01       0.000000000000e+00      -3.642157395348e+01       1.808275915388e-08       1.537986035238e-05       2.112255263477e-06 
  424       2.067965051762e+03       2.804447143161e+01       0.000000000000e+00      -3.845690978659e+01       1.801988061668e-08       1.511602850913e-05       2.104020086666e-06 
  425       2.068869091826e+03       2.797841178717e+01       0.000000000000e+00      -4.047391762591e+01       1.795731453974e-08       1.485500336875e-05       2.095573320832e-06 
  426       2.070144243170e+03       2.790783669892e+01       0.000000000000e+00      -4.247197332393e+01       1.789506736753e-08       1.459680271982e-05       2.086920470005e-06 
  427       2.071786126909e+03       2.783277913054e+01       0.000000000000e+00      -4.445044706715e+01       1.783314471092e-08       1.434144273468e-05       2.078067228412e-06 
  428       2.073790202223e+03       2.775327337222e+01       0.000000000000e+00      -4.640870335696e+01       1.777155132276e-08       1.408893794014e-05       2.069019482726e-06 
  429       2.076151765246e+03       2.766935504961e+01       0.000000000000e+00      -4.834610099057e+01       1.771029107333e-08       1.383930118790e-05       2.059783314318e-06 
  430       2.078865947955e+03       2.758106113264e+01       0.000000000000e+00      -5.026199304193e+01       1.764936692527e-08       1.359254362482e-05       2.050365001518e-06 
  431       2.081927717054e+03       2.748842994445e+01       0.000000000000e+00      -5.215572684266e+01       1.758878090847e-08       1.334867466309e-05       2.040771021888e-06 
  432       2.085331872866e+03       2.739150117026e+01       0.000000000000e+00      -5.402664396292e+01       1.752853409447e-08       1.310770195018e-05       2.031008054510e-06 
  433       2.089073048219e+03       2.729031586629e+01       0.000000000000e+00      -5.587408019240e+01       1.746862657069e-08       1.286963133863e-05       2.021082982276e-06 
  434       2.093145707333e+03       2.718491646859e+01       0.000000000000e+00      -5.769736552117e+01       1.740905741433e-08       1.263446685569e-05       2.011002894193e-06 
  435       2.097544144710e+03       2.707534680200e+01       0.000000000000e+00      -5.949582412064e+01       1.734982466594e-08       1.240221067279e-05       2.000775087700e-06 
  436       2.102262484021e+03       2.696165208900e+01       0.000000000000e+00      -6.126877432444e+01       1.729092530282e-08       1.217286307485e-05       1.990407070988e-06 
  437       2.107294676991e+03       2.684387895857e+01       0.000000000000e+00      -6.301552860939e+01       1.723235521192e-08       1.194642242939e-05       1.979906565341e-06 
  438       2.112634502293e+03       2.672207545516e+01       0.000000000000e+00      -6.473539357636e+01       1.717410916268e-08       1.172288515553e-05       1.969281507481e-06 
  439       2.118275564429e+03       2.659629104749e+01       0.000000000000e+00      -6.642766993123e+01       1.711618077937e-08       1.150224569282e-05       1.958540051918e-06 
  440       2.124211292625e+03       2.646657663751e+01       0.000000000000e+00      -6.809165246578e+01       1.705856251325e-08       1.128449646981e-05       1.947690573323e-06 
  441       2.130434939711e+03       2.633298456925e+01       0.000000000000e+00      -6.972663003863e+01       1.700124561440e-08       1.106962787261e-05       1.936741668902e-06 
  442       2.136939581016e+03       2.619556863772e+01       0.000000000000e+00      -7.133188555614e+01       1.694422010322e-08       1.085762821314e-05       1.925702160783e-06 
  443       2.143718113251e+03       2.605438409778e+01       0.000000000000e+00      -7.290669595333e+01       1.688747474167e-08       1.064848369733e-05       1.914581098413e-06 
  444       2.150763253400e+03       2.590948767307e+01       0.000000000000e+00      -7.445033217479e+01       1.683099700417e-08       1.044217839306e-05       1.903387760965e-06 
  445       2.158067537605e+03       2.576093756487e+01       0.000000000000e+00      -7.596205915564e+01       1.677477304821e-08       1.023869419801e-05       1.892131659758e-06 
  446       2.165623320057e+03       2.560879346098e+01       0.000000000000e+00      -7.744113580239e+01       1.671878768467e-08       1.003801080729e-05       1.880822540684e-06 
  447       2.173422771881e+03       2.545311654465e+01       0.000000000000e+00      -7.888681497388e+01       1.666302434779e-08       9.840105680944e-06       1.869470386646e-06 
  448       2.181457880027e+03       2.529396950342e+01       0.000000000000e+00      -8.029834346221e+01       1.660746506485e-08       9.644954011259e-06       1.858085420008e-06 
  449       2.189720446153e+03       2.513141653804e+01       0.000000000000e+00      -8.167496197364e+01       1.655209042557e-08       9.452528689939e-06       1.846678105051e-06 
  450       2.198202085518e+03       2.496552337135e+01       0.000000000000e+00      -8.301590510952e+01       1.649687955115e-08       9.262800275087e-06       1.835259150448e-06 
  451       2.206894923656e+03       2.479635754173e+01       0.000000000000e+00      -8.432050151336e+01       1.644181567925e-08       9.075743627738e-06       1.823837408516e-06 
  452       2.215793713387e+03       2.462398927578e+01       0.000000000000e+00      -8.558847790382e+01       1.638690338047e-08       8.891358242943e-06       1.812413455982e-06 
  453       2.224893783842e+03       2.444849066125e+01       0.000000000000e+00      -8.681966480241e+01       1.633215238569e-08       8.709648834292e-06       1.800985708406e-06 
  454       2.234190348145e+03       2.426993537406e+01       0.000000000000e+00      -8.801389729264e+01       1.627757205645e-08       8.530618730618e-06       1.789552494352e-06 
  455       2.243678502709e+03       2.408839868736e+01       0.000000000000e+00      -8.917101505991e+01       1.622317137265e-08       8.354269854051e-06       1.778112054171e-06 
  456       2.253353226536e+03       2.390395748057e+01       0.000000000000e+00      -9.029086243137e+01       1.616895892004e-08       8.180602697950e-06       1.766662538759e-06 
  457       2.263209380513e+03       2.371669024845e+01       0.000000000000e+00      -9.137328841583e+01       1.611494287763e-08       8.009616304733e-06       1.755202008328e-06 
  458       2.273241706717e+03       2.352667711017e+01       0.000000000000e+00      -9.241814674364e+01       1.606113100491e-08       7.841308243586e-06       1.743728431153e-06 
  459       2.283444827704e+03       2.333399981832e+01       0.000000000000e+00      -9.342529590653e+01       1.600753062892e-08       7.675674588066e-06       1.732239682328e-06 
  460       2.293813245817e+03       2.313874176801e+01       0.000000000000e+00      -9.439459919753e+01       1.595414863125e-08       7.512709893583e-06       1.720733542506e-06 
  461       2.304341342479e+03       2.294098800593e+01       0.000000000000e+00      -9.532592475087e+01       1.590099143478e-08       7.352407174776e-06       1.709207696637e-06 
  462       2.315023377493e+03       2.274082523935e+01       0.000000000000e+00      -9.621914558180e+01       1.584806499036e-08       7.194757882776e-06       1.697659732697e-06 
  463       2.325853488342e+03       2.253834184526e+01       0.000000000000e+00      -9.707413962653e+01       1.579537476329e-08       7.039751882349e-06       1.686087140418e-06 
  464       2.336825689483e+03       2.233362787935e+01       0.000000000000e+00      -9.789078978205e+01       1.574292571973e-08       6.887377428934e-06       1.674487310000e-06 
  465       2.347933871655e+03       2.212677508511e+01       0.000000000000e+00      -9.866898394610e+01       1.569072231283e-08       6.737621145564e-06       1.662857530830e-06 
  466       2.359171801165e+03       2.191787690288e+01       0.000000000000e+00      -9.940861505695e+01       1.563876846884e-08       6.590467999677e-06       1.651194990183e-06 
  467       2.370533119200e+03       2.170702847889e+01       0.000000000000e+00      -1.001095811334e+02       1.558706757302e-08       6.445901279811e-06       1.639496771925e-06 
  468       2.382011341113e+03       2.149432667435e+01       0.000000000000e+00      -1.007717853144e+02       1.553562245534e-08       6.303902572187e-06       1.627759855210e-06 
  469       2.393599855731e+03       2.127987007446e+01       0.000000000000e+00      -1.013951358995e+02       1.548443537615e-08       6.164451737181e-06       1.615981113160e-06 
  470       2.405291924650e+03       2.106375899750e+01       0.000000000000e+00      -1.019795463879e+02       1.543350801160e-08       6.027526885683e-06       1.604157311557e-06 
  471       2.417080681533e+03       2.084609550388e+01       0.000000000000e+00      -1.025249355191e+02       1.538284143894e-08       5.893104355337e-06       1.592285107510e-06 
  472       2.428959131409e+03       2.062698340520e+01       0.000000000000e+00      -1.030312273124e+02       1.533243612166e-08       5.761158686680e-06       1.580361048131e-06 
  473       2.440920149974e+03       2.040652827330e+01       0.000000000000e+00      -1.034983511068e+02       1.528229189452e-08       5.631662599155e-06       1.568381569195e-06 
  474       2.452956482886e+03       2.018483744930e+01       0.000000000000e+00      -1.039262416009e+02       1.523240794833e-08       5.504586967022e-06       1.556342993797e-06 
  475       2.465060745066e+03       1.996202005269e+01       0.000000000000e+00      -1.043148388929e+02       1.518278281468e-08       5.379900795148e-06       1.544241531008e-06 
  476       2.477225419996e+03       1.973818699038e+01       0.000000000000e+00      -1.046640885204e+02       1.513341435045e-08       5.257571194690e-06       1.532073274513e-06 
  477       2.489442859016e+03       1.951345096572e+01       0.000000000000e+00      -1.049739415001e+02       1.508429972216e-08       5.137563358662e-06       1.519834201256e-06 
  478       2.501705280629e+03       1.928792648760e+01       0.000000000000e+00      -1.052443543681e+02       1.503543539024e-08       5.019840537392e-06       1.507520170071e-06 
  479       2.514004769788e+03       1.906172987950e+01       0.000000000000e+00      -1.054752892195e+02       1.498681709301e-08       4.904364013859e-06       1.495126920307e-06 
  480       2.526333277208e+03       1.883497928850e+01       0.000000000000e+00      -1.056667137480e+02       1.493843983063e-08       4.791093078927e-06       1.482650070452e-06 
  481       2.538682618654e+03       1.860779469443e+01       0.000000000000e+00      -1.058186012865e+02       1.489029784881e-08       4.679985006459e-06       1.470085116743e-06 
  482       2.551044474244e+03       1.838029791881e+01       0.000000000000e+00      -1.059309308463e+02       1.484238462243e-08       4.570995028322e-06       1.457427431779e-06 
  483       2.563410387751e+03       1.815261263401e+01       0.000000000000e+00      -1.060036871575e+02       1.479469283888e-08       4.464076309276e-06       1.444672263120e-06 
  484       2.575771765893e+03       1.792486437223e+01       0.000000000000e+00      -1.060368607085e+02       1.474721438139e-08       4.359179921754e-06       1.431814731884e-06 
  485       2.588119877640e+03       1.769718053463e+01       0.000000000000e+00      -1.060304477860e+02       1.469994031209e-08       4.256254820524e-06       1.418849831338e-06 
  486       2.600445853508e+03       1.746969040030e+01       0.000000000000e+00      -1.059844505149e+02       1.465286085496e-08       4.155247817243e-06       1.405772425480e-06 
  487       2.612740684859e+03       1.724252513539e+01       0.000000000000e+00      -1.058988768983e+02       1.460596537856e-08       4.056103554895e-06       1.392577247619e-06 
  488       2.624995223201e+03       1.701581780213e+01       0.000000000000e+00      -1.057737408573e+02       1.455924237869e-08       3.958764482121e-06       1.379258898944e-06 
  489       2.637200179482e+03       1.678970336790e+01       0.000000000000e+00      -1.056090622706e+02       1.451267946079e-08       3.863170827425e-06       1.365811847090e-06 
  490       2.649346123395e+03       1.656431871428e+01       0.000000000000e+00      -1.054048670148e+02       1.446626332223e-08       3.769260573282e-06       1.352230424700e-06 
  491       2.661424495379e+03       1.633979301341e+01       0.000000000000e+00      -1.051612343475e+02       1.441998334011e-08       3.676982227048e-06       1.338510239906e-06 
  492       2.673430677047e+03       1.611621852504e+01       0.000000000000e+00      -1.048784405198e+02       1.437384260560e-08       3.586333811753e-06       1.324652479770e-06 
  493       2.685361010334e+03       1.589367895224e+01       0.000000000000e+00      -1.045568194967e+02       1.432784750573e-08       3.497325553452e-06       1.310659794862e-06 
  494       2.697211792817e+03       1.567225900011e+01       0.000000000000e+00      -1.041967160615e+02       1.428200416846e-08       3.409967232679e-06       1.296534905151e-06 
  495       2.708979277519e+03       1.545204438007e+01       0.000000000000e+00      -1.037984858796e+02       1.423631845505e-08       3.324268177214e-06       1.282280600646e-06 
  496       2.720659672709e+03       1.523312181410e+01       0.000000000000e+00      -1.033624955615e+02       1.419079595236e-08       3.240237254803e-06       1.267899742054e-06 
  497       2.732249141703e+03       1.501557903906e+01       0.000000000000e+00      -1.028891227264e+02       1.414544196505e-08       3.157882865854e-06       1.253395261433e-06 
  498       2.743743802665e+03       1.479950481092e+01       0.000000000000e+00      -1.023787560655e+02       1.410026150766e-08       3.077212936092e-06       1.238770162849e-06 
  499       2.755139728412e+03       1.458498890905e+01       0.000000000000e+00      -1.018317954054e+02       1.405525929673e-08       2.998234909179e-06       1.224027523034e-06 
  500       2.766432946214e+03       1.437212214050e+01       0.000000000000e+00      -1.012486517716e+02       1.401043974267e-08       2.920955739303e-06       1.209170492051e-06 
  501       2.777619437592e+03       1.416099634423e+01       0.000000000000e+00      -1.006297474520e+02       1.396580694172e-08       2.845381883724e-06       1.194202293956e-06 
  502       2.788695138128e+03       1.395170439545e+01       0.000000000000e+00      -9.997551605989e+01       1.392136466768e-08       2.771519295290e-06       1.179126227468e-06 
  503       2.799655937257e+03       1.374434020982e+01       0.000000000000e+00      -9.928640259769e+01       1.387711636365e-08       2.699373414921e-06       1.163945666634e-06 
  504       2.810497678077e+03       1.353899874778e+01       0.000000000000e+00      -9.856286352027e+01       1.383306513365e-08       2.628949164049e-06       1.148664061504e-06 
  505       2.821216157146e+03       1.333577601877e+01       0.000000000000e+00      -9.780536679835e+01       1.378921373418e-08       2.560250937028e-06       1.133284938804e-06 
  506       2.831807124283e+03       1.313476908555e+01       0.000000000000e+00      -9.701439198187e+01       1.374556456565e-08       2.493282593512e-06       1.117811902613e-06 
  507       2.842266282375e+03       1.293607606844e+01       0.000000000000e+00      -9.619043026340e+01       1.370211966378e-08       2.428047450787e-06       1.102248635040e-06 
  508       2.852589287172e+03       1.273979614959e+01       0.000000000000e+00      -9.533398454157e+01       1.365888069090e-08       2.364548276082e-06       1.086598896910e-06 
  509       2.862771747094e+03       1.254602957728e+01       0.000000000000e+00      -9.444556948442e+01       1.361584892713e-08       2.302787278832e-06       1.070866528444e-06 
  510       2.872809223029e+03       1.235487767017e+01       0.000000000000e+00      -9.352571159284e+01       1.357302526151e-08       2.242766102913e-06       1.055055449944e-06 
  511       2.882697228138e+03       1.216644282156e+01       0.000000000000e+00      -9.257494926392e+01       1.353041018306e-08       2.184485818841e-06       1.039169662487e-06 
  512       2.892431227653e+03       1.198082850370e+01       0.000000000000e+00      -9.159383285442e+01       1.348800377170e-08       2.127946915932e-06       1.023213248613e-06 
  513       2.902006638682e+03       1.179813927201e+01       0.000000000000e+00      -9.058292474411e+01       1.344580568913e-08       2.073149294432e-06       1.007190373018e-06 
  514       2.911418830008e+03       1.161848076941e+01       0.000000000000e+00      -8.954279939918e+01       1.340381516961e-08       2.020092257604e-06       9.911052832519e-07 
  515       2.920663121895e+03       1.144195973053e+01       0.000000000000e+00      -8.847404343568e+01       1.336203101063e-08       1.968774503792e-06       9.749623104144e-07 
  516       2.929734785882e+03       1.126868398603e+01       0.000000000000e+00      -8.737725568284e+01       1.332045156354e-08       1.919194118439e-06       9.587658698587e-07 
  517       2.938629044594e+03       1.109876246686e+01       0.000000000000e+00      -8.625304724656e+01       1.327907472408e-08       1.871348566069e-06       9.425204618936e-07 
  518       2.947341071536e+03       1.093230520852e+01       0.000000000000e+00      -8.510204157273e+01       1.323789792275e-08       1.825234682245e-06       9.262306724888e-07 
  519       2.955865990899e+03       1.076942335532e+01       0.000000000000e+00      -8.392487451069e+01       1.319691811520e-08       1.780848665483e-06       9.099011739839e-07 
  520       2.964198877361e+03       1.061022916469e+01       0.000000000000e+00      -8.272219437658e+01       1.315613177249e-08       1.738186069128e-06       8.935367257984e-07 
  521       2.972334755886e+03       1.045483601143e+01       0.000000000000e+00      -8.149466201678e+01       1.311553487120e-08       1.697241793204e-06       8.771421751450e-07 
  522       2.980268601530e+03       1.030335839196e+01       0.000000000000e+00      -8.024295087127e+01       1.307512288355e-08       1.658010076222e-06       8.607224577452e-07 
  523       2.987995339240e+03       1.015591192864e+01       0.000000000000e+00      -7.896774703707e+01       1.303489076739e-08       1.620484486955e-06       8.442825985470e-07 
  524       2.995509843655e+03       1.001261337399e+01       0.000000000000e+00      -7.766974933161e+01       1.299483295606e-08       1.584657916178e-06       8.278277124451e-07 
  525       3.002806938910e+03       9.873580615001e+00       0.000000000000e+00      -7.634966935613e+01       1.295494334820e-08       1.550522568370e-06       8.113630050040e-07 
  526       3.009881398436e+03       9.738932677394e+00       0.000000000000e+00      -7.500823155909e+01       1.291521529752e-08       1.518069953386e-06       7.948937731829e-07 
  527       3.016727944763e+03       9.608789729880e+00       0.000000000000e+00      -7.364617329957e+01       1.287564160233e-08       1.487290878088e-06       7.784254060637e-07 
  528       3.023341249321e+03       9.483273088443e+00       0.000000000000e+00      -7.226424491065e+01       1.283621449517e-08       1.458175437944e-06       7.619633855804e-07 
  529       3.029715932240e+03       9.362505220611e+00       0.000000000000e+00      -7.086320976285e+01       1.279692563218e-08       1.430713008594e-06       7.455132872522e-07 
  530       3.035846562155e+03       9.246609749724e+00       0.000000000000e+00      -6.944384432748e+01       1.275776608247e-08       1.404892237371e-06       7.290807809181e-07 
  531       3.041728509756e+03       9.135696408288e+00       0.000000000000e+00      -6.800690444856e+01       1.271872873213e-08       1.380701768854e-06       7.126707998431e-07 
  532       3.047360534568e+03       9.029815435974e+00       0.000000000000e+00      -6.655302301356e+01       1.267981566336e-08       1.358132471678e-06       6.962850089405e-07 
  533       3.052742268681e+03       8.929001940125e+00       0.000000000000e+00      -6.508280960296e+01       1.264103115726e-08       1.337175286346e-06       6.799242340902e-07 
  534       3.057873369580e+03       8.833290831498e+00       0.000000000000e+00      -6.359688407692e+01       1.260237931046e-08       1.317820491757e-06       6.635892840971e-07 
  535       3.062753520306e+03       8.742716822145e+00       0.000000000000e+00      -6.209587662440e+01       1.256386403019e-08       1.300057697499e-06       6.472809503712e-07 
  536       3.067382429622e+03       8.657314423282e+00       0.000000000000e+00      -6.058042781213e+01       1.252548902946e-08       1.283875836114e-06       6.310000066047e-07 
  537       3.071759832177e+03       8.577117943177e+00       0.000000000000e+00      -5.905118863371e+01       1.248725782200e-08       1.269263155325e-06       6.147472084485e-07 
  538       3.075885488670e+03       8.502161485023e+00       0.000000000000e+00      -5.750882055861e+01       1.244917371732e-08       1.256207210239e-06       5.985232931865e-07 
  539       3.079759186016e+03       8.432478944814e+00       0.000000000000e+00      -5.595399558126e+01       1.241123981564e-08       1.244694855509e-06       5.823289794092e-07 
  540       3.083380737507e+03       8.368104009229e+00       0.000000000000e+00      -5.438739627005e+01       1.237345900277e-08       1.234712237476e-06       5.661649666843e-07 
  541       3.086749982982e+03       8.309070153505e+00       0.000000000000e+00      -5.280971581640e+01       1.233583394496e-08       1.226244786265e-06       5.500319352273e-07 
  542       3.089866788983e+03       8.255410639317e+00       0.000000000000e+00      -5.122165808382e+01       1.229836708371e-08       1.219277207864e-06       5.339305455699e-07 
  543       3.092731048929e+03       8.207158512655e+00       0.000000000000e+00      -4.962393765690e+01       1.226106063053e-08       1.213793476157e-06       5.178614382263e-07 
  544       3.095342683272e+03       8.164346601704e+00       0.000000000000e+00      -4.801727989043e+01       1.222391656164e-08       1.209776824939e-06       5.018252333587e-07 
  545       3.097701639666e+03       8.127007514720e+00       0.000000000000e+00      -4.640242095837e+01       1.218693661258e-08       1.207209739890e-06       4.858225304412e-07 
  546       3.099807893131e+03       8.095173637909e+00       0.000000000000e+00      -4.478010790294e+01       1.215012227291e-08       1.206073950516e-06       4.698539079215e-07 
  547       3.101661446217e+03       8.068877133306e+00       0.000000000000e+00      -4.315109868365e+01       1.211347478067e-08       1.206350422070e-06       4.539199228818e-07 
  548       3.103262329164e+03       8.048149936648e+00       0.000000000000e+00      -4.151616222637e+01       1.207699511696e-08       1.208019347426e-06       4.380211106978e-07 
  549       3.104610600076e+03       8.033023755261e+00       0.000000000000e+00      -3.987607847232e+01       1.204068400033e-08       1.211060138933e-06       4.221579846959e-07 
  550       3.105706345075e+03       8.023530065929e+00       0.000000000000e+00      -3.823163842717e+01       1.200454188127e-08       1.215451420234e-06       4.063310358094e-07 
  551       3.106549678473e+03       8.019700112778e+00       0.000000000000e+00      -3.658364421005e+01       1.196856893651e-08       1.221171018045e-06       3.905407322325e-07 
  552       3.107140742932e+03       8.021564905150e+00       0.000000000000e+00      -3.493290910262e+01       1.193276506335e-08       1.228195953918e-06       3.747875190735e-07 
